timestamp,staking_provider,event,application,amount_variation,current_balance
2024-04-12 12:37:47.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseRequested,randombeacon,400000000000000000000000,5102233710607625308793512
2024-04-12 12:39:35.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseRequested,taco,400000000000000000000000,5102233710607625308793512
2024-04-13 23:51:47.000 UTC,0x39a2d252769363d070a77fe3ad24b9954e1fb876,authIncreased,randombeacon,40000000000000000000000000,40000000000000000000000000
2024-04-13 23:52:23.000 UTC,0x39a2d252769363d070a77fe3ad24b9954e1fb876,authIncreased,tbtc,40000000000000000000000000,40000000000000000000000000
2024-04-13 23:52:59.000 UTC,0x39a2d252769363d070a77fe3ad24b9954e1fb876,authIncreased,taco,40000000000000000000000000,40000000000000000000000000
2024-04-14 14:36:47.000 UTC,0x44e5472f15aaa10afefc4c9ec9e873a3aa092e45,authIncreased,randombeacon,102033424500000000000000,102033424500000000000000
2024-04-14 14:38:47.000 UTC,0x44e5472f15aaa10afefc4c9ec9e873a3aa092e45,authIncreased,tbtc,102033424500000000000000,102033424500000000000000
2024-04-14 14:38:59.000 UTC,0x44e5472f15aaa10afefc4c9ec9e873a3aa092e45,authIncreased,taco,102033424500000000000000,102033424500000000000000
2024-04-14 16:02:59.000 UTC,0xd903636293da47b66861be87b360c795fda43f5f,authDecreaseRequested,tbtc,42912017096893387378047,42912017096893387378047
2024-04-16 10:38:11.000 UTC,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,authIncreased,tbtc,18164819430352681255965,761257696815139346020767
2024-04-16 10:39:11.000 UTC,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,authIncreased,randombeacon,18164819430352681255965,761257696815139346020767
2024-04-16 10:39:59.000 UTC,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,authIncreased,taco,18164819430352681255965,761257696815139346020767
2024-04-18 05:12:35.000 UTC,0x70a2ce2d0b66061b44fef41d3ecf89b5a9e7522a,authIncreased,taco,1026811037786971994413538,1026811037786971994413538
2024-04-18 19:27:47.000 UTC,0x735dcf0caf62cd1bc8e763e43bb1aa11dbc56025,authIncreased,taco,15743803474463283003260925,15743803474463283003260925
2024-04-18 19:29:59.000 UTC,0x735dcf0caf62cd1bc8e763e43bb1aa11dbc56025,authIncreased,tbtc,775259345997758210098445,15743803474463283003260925
2024-04-18 19:30:35.000 UTC,0x735dcf0caf62cd1bc8e763e43bb1aa11dbc56025,authIncreased,randombeacon,775259345997758210098445,15743803474463283003260925
2024-04-21 10:03:47.000 UTC,0x915f4982be76becac16c2a2715584903e52a11ae,authDecreaseRequested,tbtc,500000000000000000000000,500000000000000000000000
2024-04-21 10:04:59.000 UTC,0x915f4982be76becac16c2a2715584903e52a11ae,authDecreaseRequested,randombeacon,500000000000000000000000,500000000000000000000000
2024-04-21 10:05:47.000 UTC,0x915f4982be76becac16c2a2715584903e52a11ae,authDecreaseRequested,taco,500000000000000000000000,500000000000000000000000
2024-04-21 10:09:11.000 UTC,0x915f4982be76becac16c2a2715584903e52a11ae,authDecreaseRequested,taco,500000000000000000000000,500000000000000000000000
2024-04-21 22:46:59.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,authDecreaseRequested,tbtc,103312635924642430292333,103312635924642430292333
2024-04-21 22:47:23.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,authDecreaseRequested,randombeacon,103312635924642430292333,103312635924642430292333
2024-04-21 22:47:35.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,authDecreaseRequested,taco,103312635924642430292333,103312635924642430292333
2024-04-21 22:47:59.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,authDecreaseApproved,randombeacon,103312635924642430292333,0
2024-04-21 22:47:59.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,authDecreaseApproved,tbtc,103312635924642430292333,0
2024-04-22 06:10:23.000 UTC,0x50740becee506cdc0567fd4b3ea04249fb8c8676,authIncreased,tbtc,131283504488807740760025,777133456360199016638260
2024-04-22 06:11:23.000 UTC,0x50740becee506cdc0567fd4b3ea04249fb8c8676,authIncreased,randombeacon,131283504488807740760025,777133456360199016638260
2024-04-22 06:12:23.000 UTC,0x50740becee506cdc0567fd4b3ea04249fb8c8676,authIncreased,taco,131283504488807740760025,777133456360199016638260
2024-04-22 14:23:47.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,tbtc,1065000000000000000000000,13675854946493390854809398
2024-04-22 14:24:23.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,randombeacon,1065000000000000000000000,13675854946493390854809398
2024-04-22 14:24:59.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,taco,1065000000000000000000000,13675854946493390854809398
2024-04-22 19:00:23.000 UTC,0xe5086a552d79fe2501684697240cd533485e8835,authDecreaseApproved,tbtc,40000000000000000000000,0
2024-04-22 19:03:11.000 UTC,0xe5086a552d79fe2501684697240cd533485e8835,authDecreaseApproved,randombeacon,40000000000000000000000,0
2024-04-22 22:23:35.000 UTC,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,authIncreased,taco,4352367650000000000000000,9000000001892119416965318
2024-04-22 22:23:35.000 UTC,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,authIncreased,randombeacon,4352367650000000000000000,9000000001892119416965318
2024-04-22 22:23:35.000 UTC,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,authIncreased,tbtc,4352367650000000000000000,9000000001892119416965318
2024-04-24 05:51:59.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,authIncreased,tbtc,214000000000000000000000,2937281291740508368290891
2024-04-24 05:52:35.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,authIncreased,randombeacon,214000000000000000000000,2937281291740508368290891
2024-04-24 05:53:11.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,authIncreased,taco,214000000000000000000000,2937281291740508368290891
2024-04-27 03:01:11.000 UTC,0xe29dcd83466ddc28ca23da41ac44e63512071265,authIncreased,taco,1307557391026355847550298,1307557391026355847550298
2024-04-30 13:50:11.000 UTC,0x045e511f53debf55c9c0b4522f14f602f7c7ca81,authDecreaseApproved,tbtc,8520401000000000000000000,8520402061197526477320000
2024-04-30 13:51:11.000 UTC,0x045e511f53debf55c9c0b4522f14f602f7c7ca81,authDecreaseApproved,randombeacon,8520401000000000000000000,8520402061197526477320000
2024-05-01 00:15:35.000 UTC,0xab734877012cad14d2473970bf46d491387939a3,authDecreaseApproved,tbtc,2243260890000000000000000,0
2024-05-01 00:15:59.000 UTC,0xab734877012cad14d2473970bf46d491387939a3,authDecreaseApproved,randombeacon,2243260890000000000000000,0
2024-05-01 13:10:35.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,tbtc,40459978062127774574273,3325934683276051515007907
2024-05-01 13:11:11.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,randombeacon,40459978062127774574273,3325934683276051515007907
2024-05-01 13:12:35.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,taco,40459978062127774574273,3325934683276051515007907
2024-05-01 16:08:35.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,tbtc,14823387611464777845524,1220254203024280347173088
2024-05-01 16:08:59.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,randombeacon,14823387611464777845524,1220254203024280347173088
2024-05-01 16:09:23.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,taco,14823387611464777845524,1220254203024280347173088
2024-05-01 19:57:11.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authIncreased,randombeacon,114016887847080000000000,114016887847080000000000
2024-05-01 19:57:59.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authIncreased,tbtc,114016887847080000000000,114016887847080000000000
2024-05-01 19:58:59.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authIncreased,taco,114016887847080000000000,114016887847080000000000
2024-05-01 21:14:35.000 UTC,0x941788b051703bbc79962822460a2b571cffcd7d,authIncreased,tbtc,703500000000000000000000,703500000000000000000000
2024-05-01 21:15:47.000 UTC,0x941788b051703bbc79962822460a2b571cffcd7d,authIncreased,randombeacon,703500000000000000000000,703500000000000000000000
2024-05-01 21:17:59.000 UTC,0x941788b051703bbc79962822460a2b571cffcd7d,authIncreased,taco,703500000000000000000000,703500000000000000000000
2024-05-02 11:41:11.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,tbtc,29606730393634266352780,1736436342759718997951510
2024-05-02 11:41:47.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,randombeacon,29606730393634266352780,1736436342759718997951510
2024-05-02 11:42:23.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,taco,29606730393634266352780,1736436342759718997951510
2024-05-02 13:17:23.000 UTC,0x227ae73b95f8377e4e37a8bc7ae7ddff303c30b4,authIncreased,tbtc,950000000000000000000000,950000000000000000000000
2024-05-02 13:17:59.000 UTC,0x227ae73b95f8377e4e37a8bc7ae7ddff303c30b4,authIncreased,randombeacon,950000000000000000000000,950000000000000000000000
2024-05-02 13:25:11.000 UTC,0x227ae73b95f8377e4e37a8bc7ae7ddff303c30b4,authIncreased,taco,950000000000000000000000,950000000000000000000000
2024-05-03 17:10:23.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,tbtc,19049675203852022791588,1566448990303489853376952
2024-05-03 17:11:11.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,randombeacon,19049675203852022791588,1566448990303489853376952
2024-05-03 17:11:47.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,taco,19049675203852022791588,1566448990303489853376952
2024-05-03 18:30:47.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,tbtc,115479213685873520689384,3238075682382685975571456
2024-05-03 18:31:35.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,randombeacon,115479213685873520689384,3238075682382685975571456
2024-05-03 18:32:35.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,taco,115479213685873520689384,3238075682382685975571456
2024-05-04 00:42:23.000 UTC,0xedd0c77314f07fca414b549156a0d9c915b096e9,authIncreased,randombeacon,30000000000000000000000000,30000000000000000000000000
2024-05-04 00:42:23.000 UTC,0xedd0c77314f07fca414b549156a0d9c915b096e9,authIncreased,tbtc,30000000000000000000000000,30000000000000000000000000
2024-05-04 12:50:11.000 UTC,0xf569a5868bc1d5c44fe41198a6e9f199c9a60d42,authDecreaseRequested,tbtc,826325321458680004098630,826325321458680004098630
2024-05-04 12:51:35.000 UTC,0xf569a5868bc1d5c44fe41198a6e9f199c9a60d42,authDecreaseRequested,randombeacon,826325321458680004098630,826325321458680004098630
2024-05-04 13:02:47.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,tbtc,6216061500000000000000,631138647890270000000000
2024-05-04 13:03:35.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,randombeacon,6216061500000000000000,631138647890270000000000
2024-05-04 13:04:11.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,taco,6216061500000000000000,631138647890270000000000
2024-05-07 05:09:47.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,tbtc,29432379029616909356219,2166609943514444742500161
2024-05-07 05:11:35.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,randombeacon,29432379029616909356219,2166609943514444742500161
2024-05-07 05:23:23.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,taco,132714652075272809356219,2166609943514444742500161
2024-05-07 07:23:23.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,tbtc,59136610000000000000000,2225746553514444742500161
2024-05-07 08:39:35.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,randombeacon,59136610000000000000000,2225746553514444742500161
2024-05-07 09:08:35.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,taco,59136610000000000000000,2225746553514444742500161
2024-05-08 01:40:35.000 UTC,0x956a3999f4b9f9e4e46b96418121d4871082552a,authIncreased,tbtc,1969285391197268943544267,1969285391197268943544267
2024-05-08 01:41:23.000 UTC,0x956a3999f4b9f9e4e46b96418121d4871082552a,authIncreased,randombeacon,1969285391197268943544267,1969285391197268943544267
2024-05-09 09:10:35.000 UTC,0x9919c9f5cbbaa42cb3bea153e14e16f85fea5b5d,authDecreaseApproved,tbtc,2444431870000000000000000,2444431871300812605327816
2024-05-09 17:41:23.000 UTC,0xa1f21ceddc5aa845d5246968fe3a51972ade12c8,authDecreaseApproved,tbtc,45273811548246592720500,0
2024-05-11 15:04:11.000 UTC,0x0e41c798212c8219a173dac6f326827a00ac7849,authDecreaseApproved,tbtc,44052525003890000000000,0
2024-05-11 15:04:59.000 UTC,0x0e41c798212c8219a173dac6f326827a00ac7849,authDecreaseApproved,randombeacon,44052525003890000000000,0
2024-05-12 01:37:11.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseRequested,tbtc,315265000000000000000000,315265000000000000000000
2024-05-12 01:37:59.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseApproved,tbtc,315265000000000000000000,0
2024-05-12 01:39:23.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseRequested,randombeacon,315265000000000000000000,315265000000000000000000
2024-05-12 01:40:11.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseApproved,randombeacon,315265000000000000000000,0
2024-05-12 01:41:11.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseRequested,taco,315265000000000000000000,315265000000000000000000
2024-05-12 01:57:11.000 UTC,0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,authDecreaseRequested,taco,315265000000000000000000,315265000000000000000000
2024-05-12 23:55:23.000 UTC,0xca5ac1b59796be580820e9c66d395977d4f7c3c0,authDecreaseApproved,tbtc,4000000000000000000000000,20000000000052120958060264
2024-05-13 00:59:35.000 UTC,0xca5ac1b59796be580820e9c66d395977d4f7c3c0,authDecreaseApproved,randombeacon,4000000000000000000000000,20000000000052120958060264
2024-05-13 02:55:11.000 UTC,0xa1f21ceddc5aa845d5246968fe3a51972ade12c8,authDecreaseApproved,randombeacon,45273811548246592720500,0
2024-05-13 13:54:35.000 UTC,0xa5f6822ef1a7df72628259f9d1dc17eb2bcb2385,authDecreaseRequested,tbtc,334600000000000000000000,334600000000000000000000
2024-05-13 13:55:35.000 UTC,0xa5f6822ef1a7df72628259f9d1dc17eb2bcb2385,authDecreaseRequested,randombeacon,334600000000000000000000,334600000000000000000000
2024-05-15 00:22:47.000 UTC,0x7ed2675e0ced7340089ab2acb1c8d6e2337c9ae8,authDecreaseRequested,tbtc,4500000000000000000000000,4500000000000000000000000
2024-05-15 00:25:23.000 UTC,0x7ed2675e0ced7340089ab2acb1c8d6e2337c9ae8,authDecreaseRequested,randombeacon,4500000000000000000000000,4500000000000000000000000
2024-05-15 00:28:11.000 UTC,0x7ed2675e0ced7340089ab2acb1c8d6e2337c9ae8,authDecreaseRequested,taco,4500000000000000000000000,4500000000000000000000000
2024-05-15 01:11:11.000 UTC,0x1789e4f3d6ede534c830e9cb2709a45fd3636791,authDecreaseRequested,tbtc,850560660447772577507079,850560660447772577507079
2024-05-15 01:11:47.000 UTC,0x1789e4f3d6ede534c830e9cb2709a45fd3636791,authDecreaseRequested,randombeacon,850560660447772577507079,850560660447772577507079
2024-05-15 01:12:35.000 UTC,0x1789e4f3d6ede534c830e9cb2709a45fd3636791,authDecreaseRequested,taco,850560660447772577507079,850560660447772577507079
2024-05-15 01:13:59.000 UTC,0x1789e4f3d6ede534c830e9cb2709a45fd3636791,authDecreaseRequested,taco,850560660447772577507079,850560660447772577507079
2024-05-17 22:34:23.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseRequested,tbtc,114016887847080000000000,114016887847080000000000
2024-05-17 22:35:11.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseApproved,tbtc,114016887847080000000000,0
2024-05-17 22:36:11.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseRequested,randombeacon,114016887847080000000000,114016887847080000000000
2024-05-17 22:36:59.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseApproved,randombeacon,114016887847080000000000,0
2024-05-17 22:37:35.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseRequested,taco,114016887847080000000000,114016887847080000000000
2024-05-17 22:46:59.000 UTC,0x98e39a1129bdfbc4ef389139310f6d1b80c61cbb,authDecreaseRequested,taco,114016887847080000000000,114016887847080000000000
2024-05-18 03:15:47.000 UTC,0xbe994cf43f52fd73fe45ced29f06d1b08bd1709a,authIncreased,randombeacon,50228254506192597570645,50228254506192597570645
2024-05-18 03:16:23.000 UTC,0xbe994cf43f52fd73fe45ced29f06d1b08bd1709a,authIncreased,tbtc,50228254506192597570645,50228254506192597570645
2024-05-18 03:16:47.000 UTC,0xbe994cf43f52fd73fe45ced29f06d1b08bd1709a,authIncreased,taco,50228254506192597570645,50228254506192597570645
2024-05-20 10:35:11.000 UTC,0xb2e1515dfe9bde106299c33529c582e5388d195d,authDecreaseApproved,randombeacon,300000000000000000000000,0
2024-05-20 10:35:47.000 UTC,0xb2e1515dfe9bde106299c33529c582e5388d195d,authIncreased,randombeacon,1167111152968844131117060,1167111152968844131117060
2024-05-21 07:18:11.000 UTC,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,authDecreaseRequested,tbtc,1392989000000000000000000,4392989892890061452214483
2024-05-21 07:19:47.000 UTC,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,authDecreaseRequested,randombeacon,1392989000000000000000000,4392989892890061452214483
2024-05-21 07:21:23.000 UTC,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,authDecreaseRequested,taco,1392989000000000000000000,4970187174887369536647172
2024-05-21 20:57:59.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,tbtc,299101561018426957832949,13974956507511817812642347
2024-05-21 20:58:47.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,randombeacon,299101561018426957832949,13974956507511817812642347
2024-05-21 20:59:23.000 UTC,0x3b8feb29efb63a7609d5351b3a6addaed3c1c7ed,authIncreased,taco,299101561018426957832949,13974956507511817812642347
2024-05-22 16:29:11.000 UTC,0x095086293d57c5ad45f3f5243054ae199b005163,authIncreased,randombeacon,8000000000000000000000000,8000000000000000000000000
2024-05-22 16:29:11.000 UTC,0x095086293d57c5ad45f3f5243054ae199b005163,authIncreased,tbtc,8000000000000000000000000,8000000000000000000000000
2024-05-22 16:29:11.000 UTC,0x095086293d57c5ad45f3f5243054ae199b005163,authIncreased,taco,8000000000000000000000000,8000000000000000000000000
2024-05-24 15:36:35.000 UTC,0xb0c9f472b2066691ab7fee5b6702c28ab35888b2,authIncreased,randombeacon,40000000000000000000000000,40000000000000000000000000
2024-05-24 15:36:35.000 UTC,0xb0c9f472b2066691ab7fee5b6702c28ab35888b2,authIncreased,tbtc,40000000000000000000000000,40000000000000000000000000
2024-05-24 15:36:35.000 UTC,0xb0c9f472b2066691ab7fee5b6702c28ab35888b2,authIncreased,taco,40000000000000000000000000,40000000000000000000000000
2024-05-26 10:56:47.000 UTC,0x46400c7d7817663c9356f16b480057673f8b1162,authDecreaseRequested,randombeacon,42700000000000000000000,42700000000000000000000
2024-05-30 19:21:35.000 UTC,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,authIncreased,tbtc,112507862652541901824249,12973706513434639005099004
2024-05-30 19:22:11.000 UTC,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,authIncreased,randombeacon,112507862652541901824249,12973706513434639005099004
2024-05-30 19:22:47.000 UTC,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,authIncreased,taco,112507862652541901824249,12973706513434639005099004
2024-05-31 13:23:59.000 UTC,0x05ceb20f181b67969c311d882a9dbe2bd17e45ac,authDecreaseRequested,tbtc,41810267363463667716532,41810267363463667716532
2024-05-31 13:26:11.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseApproved,tbtc,400000000000000000000000,4702233710607625308793512
2024-05-31 13:26:59.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseApproved,randombeacon,400000000000000000000000,4702233710607625308793512
2024-05-31 13:27:59.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseRequested,tbtc,4702233710607625308793512,4702233710607625308793512
2024-05-31 13:33:47.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authDecreaseRequested,randombeacon,4702233710607625308793512,4702233710607625308793512
2024-06-03 10:53:23.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,tbtc,22100617632781332726911,1758536960392500330678421
2024-06-03 10:53:59.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,randombeacon,22100617632781332726911,1758536960392500330678421
2024-06-03 10:54:59.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,taco,22100617632781332726911,1758536960392500330678421
2024-06-03 19:59:35.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,tbtc,19932502461933426302166,1586381492765423279679118
2024-06-03 20:00:11.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,randombeacon,19932502461933426302166,1586381492765423279679118
2024-06-03 20:01:47.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,taco,19932502461933426302166,1586381492765423279679118
2024-06-04 02:06:47.000 UTC,0x9919c9f5cbbaa42cb3bea153e14e16f85fea5b5d,authDecreaseApproved,randombeacon,2444431870000000000000000,2444431871300812605327816
2024-06-04 03:07:47.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,tbtc,42358740118699912095173,3368293423394751427103080
2024-06-04 03:08:23.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,randombeacon,42358740118699912095173,3368293423394751427103080
2024-06-04 03:09:11.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,taco,42358740118699912095173,3368293423394751427103080
2024-06-05 01:50:23.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,tbtc,15539238289683126970960,1235793441313963474144048
2024-06-05 01:50:59.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,randombeacon,15539238289683126970960,1235793441313963474144048
2024-06-05 01:53:23.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,taco,15539238289683126970960,1235793441313963474144048
2024-06-05 06:34:59.000 UTC,0xc24cacfae6e5d0177e294a89486afddf2144f20f,authDecreaseRequested,tbtc,2000000000000000000000000,2000000000000000000000000
2024-06-05 06:38:23.000 UTC,0xc24cacfae6e5d0177e294a89486afddf2144f20f,authDecreaseRequested,randombeacon,2000000000000000000000000,2000000000000000000000000
2024-06-05 07:17:23.000 UTC,0xc24cacfae6e5d0177e294a89486afddf2144f20f,authDecreaseRequested,taco,2000000000000000000000000,2000000000000000000000000
2024-06-05 12:07:35.000 UTC,0x05015cc23df7a1b8d459517088e00baec5fbc373,authIncreased,tbtc,60999276844802577295150,1397232133878068153038264
2024-06-05 12:08:59.000 UTC,0x05015cc23df7a1b8d459517088e00baec5fbc373,authIncreased,randombeacon,60999276844802577295150,1397232133878068153038264
2024-06-05 14:24:35.000 UTC,0x05015cc23df7a1b8d459517088e00baec5fbc373,authIncreased,taco,1397232133878068153038264,1397232133878068153038264
2024-06-06 12:03:23.000 UTC,0x882e39d6711a149a5441b093d9323fef6f9e94c6,authIncreased,randombeacon,125192240723716658585742,125192240723716658585742
2024-06-06 12:03:47.000 UTC,0x882e39d6711a149a5441b093d9323fef6f9e94c6,authIncreased,tbtc,125192240723716658585742,125192240723716658585742
2024-06-06 14:19:11.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,tbtc,88112981434295216761031,2313859534948739959261192
2024-06-06 14:21:59.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,randombeacon,88112981434295216761031,2313859534948739959261192
2024-06-06 14:22:35.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,taco,88112981434295216761031,2313859534948739959261192
2024-06-08 12:35:11.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,tbtc,6505272000000000000000,637643919890270000000000
2024-06-08 12:35:59.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,randombeacon,6505272000000000000000,637643919890270000000000
2024-06-08 12:36:59.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,taco,6505272000000000000000,637643919890270000000000
2024-06-09 19:07:35.000 UTC,0x46400c7d7817663c9356f16b480057673f8b1162,authDecreaseRequested,tbtc,42700000000000000000000,42700000000000000000000
2024-06-09 19:08:47.000 UTC,0x46400c7d7817663c9356f16b480057673f8b1162,authDecreaseRequested,taco,42700000000000000000000,42700000000000000000000
2024-06-11 13:35:59.000 UTC,0x045e511f53debf55c9c0b4522f14f602f7c7ca81,authDecreaseRequested,tbtc,8520402061197526477320000,8520402061197526477320000
2024-06-11 13:37:35.000 UTC,0x045e511f53debf55c9c0b4522f14f602f7c7ca81,authDecreaseRequested,randombeacon,8520402061197526477320000,8520402061197526477320000
2024-06-13 15:08:35.000 UTC,0x9a4eb640ef74a6c3756146b99d91cb3529d9387c,authIncreased,taco,5501000000000000000000000,5501000000000000000000000
2024-06-13 15:16:47.000 UTC,0x9a4eb640ef74a6c3756146b99d91cb3529d9387c,authIncreased,tbtc,5501000000000000000000000,5501000000000000000000000
2024-06-14 07:05:23.000 UTC,0x9a4eb640ef74a6c3756146b99d91cb3529d9387c,authIncreased,randombeacon,5501000000000000000000000,5501000000000000000000000
2024-06-17 13:06:23.000 UTC,0x05ceb20f181b67969c311d882a9dbe2bd17e45ac,authDecreaseApproved,tbtc,41810267363463667716532,0
2024-06-17 13:07:35.000 UTC,0x05ceb20f181b67969c311d882a9dbe2bd17e45ac,authDecreaseRequested,randombeacon,41810267363463667716532,41810267363463667716532
2024-06-17 13:08:11.000 UTC,0x05ceb20f181b67969c311d882a9dbe2bd17e45ac,authDecreaseApproved,randombeacon,41810267363463667716532,0
2024-06-17 13:08:47.000 UTC,0x05ceb20f181b67969c311d882a9dbe2bd17e45ac,authDecreaseRequested,taco,41810267363463667716532,41810267363463667716532
2024-06-17 15:51:35.000 UTC,0xa2e44666bab3ed3be4f87b7c18ed2ffb911c0bef,authIncreased,taco,40000000000000000000000,40000000000000000000000
2024-06-17 15:55:23.000 UTC,0xa2e44666bab3ed3be4f87b7c18ed2ffb911c0bef,authIncreased,taco,1368443326604248450028126,1408443326604248450028126
