timestamp,bake_tezos__reward,adjustedReward,delegate_tezos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1619656863,6.110978,1.356523,5.490714,0.736259,77.895987,5.21,4017770605
1619649663,6.111573,1.357157,5.491248,0.736833,77.887759,5.22,3995960483
1619642464,6.110627,1.356069,5.490398,0.73584,77.902152,5.23,3987098723
1619635260,6.110838,1.356231,5.490588,0.735981,77.900263,5.28,4062088809
1619628067,6.11015,1.355633,5.48997,0.735453,77.907558,5.21,3982825553
1619620920,6.108453,1.354093,5.488445,0.734085,77.926628,5.24,4028736532
1619620869,6.108453,1.354093,5.488445,0.734085,77.926628,5.24,4028736532
1619613667,6.108291,1.354119,5.488299,0.734127,77.925629,5.32,4093535964
1619606462,6.107295,1.353343,5.487404,0.733453,77.93473,5.2,3996382883
1619599262,6.094868,1.341015,5.476239,0.722386,78.092007,5.24,4030138865
1619592060,6.094512,1.340609,5.475919,0.722016,78.097399,5.13,3950250248
1619584861,6.094528,1.340618,5.475934,0.722023,78.097312,5.38,4147063354
1619577667,6.09416,1.340542,5.475603,0.721985,78.097226,5.52,4234884384
1619570469,6.093862,1.340593,5.475335,0.722066,78.095318,5.51,4228772622
1619563266,6.093015,1.339967,5.474574,0.721526,78.102549,5.39,4141713880
1619556067,6.093928,1.340954,5.475394,0.72242,78.089641,5.32,4085983137
1619548871,6.094668,1.341735,5.476059,0.723127,78.079479,5.38,4118529787
1619541668,6.094473,1.341643,5.475884,0.723054,78.080294,5.39,4157440292
1619534468,6.094305,1.341612,5.475733,0.72304,78.080199,5.34,4036892756
1619527269,6.092669,1.340701,5.474263,0.722295,78.089274,5.41,4161143488
1619520059,6.091089,1.340025,5.472843,0.721779,78.094689,5.42,4155923041
1619512868,6.091531,1.340574,5.473241,0.722283,78.087265,5.35,4130147399
1619505663,6.092133,1.342049,5.473781,0.723698,78.065209,5.4,4135703759
1619498464,6.090535,1.34176,5.472346,0.72357,78.064214,5.24,4034570268
1619491266,6.088753,1.341264,5.470744,0.723255,78.065936,5.32,4102904996
1619484072,6.088756,1.341106,5.470747,0.723097,78.068545,5.22,3982097833
1619476876,6.085576,1.340639,5.46789,0.722953,78.064764,5.16,3966241283
1619469665,6.077095,1.338173,5.46027,0.721348,78.074718,5.17,3970187914
1619462464,6.058534,1.333835,5.443592,0.718894,78.079146,5.24,4005676243
1619455270,6.105503,1.346771,5.485795,0.727062,78.035917,5.07,3884933633
1619448072,6.1037,1.344985,5.484174,0.72546,78.058683,5.06,3890263232
1619440868,6.104209,1.34555,5.484632,0.725973,78.051257,5.13,3928338241
1619433668,6.103273,1.344847,5.48379,0.725365,78.059415,5.06,3882594942
1619426467,6.103541,1.345192,5.484032,0.725682,78.054735,4.96,3806784742
1619419264,6.103796,1.345034,5.484261,0.725499,78.058238,4.97,3814548639
1619412066,6.104379,1.345504,5.484784,0.72591,78.052624,4.82,3695924888
1619404871,6.104526,1.345434,5.484916,0.725824,78.054309,4.73,3629244254
1619397669,6.104292,1.345278,5.484707,0.725692,78.05603,4.61,3503076082
1619390468,6.103044,1.343672,5.483585,0.724213,78.077849,4.34,3335975101
1619383269,6.103053,1.343515,5.483593,0.724056,78.08045,4.56,3510484171
1619376066,6.103282,1.343574,5.483799,0.724091,78.080318,4.6,3535968174
1619368870,6.103804,1.343698,5.484268,0.724161,78.080167,4.74,3635711282
1619361664,6.103703,1.343515,5.484177,0.72399,78.082788,4.68,3571039632
1619354466,6.10382,1.343548,5.484282,0.72401,78.082676,4.62,3545273007
1619347260,6.10384,1.343782,5.4843,0.724242,78.07892,4.55,3526770650
1619340063,6.103507,1.343547,5.484001,0.724041,78.081566,4.47,3439842819
1619332866,6.102957,1.343265,5.483506,0.723815,78.084216,4.46,3416515794
1619325661,6.102838,1.342966,5.4834,0.723528,78.088683,4.45,3418780462
1619318469,6.103033,1.342682,5.483575,0.723224,78.094038,4.59,3524427643
1619311272,6.105712,1.345121,5.485983,0.725391,78.063707,4.44,3447842466
1619304065,6.105588,1.344932,5.485871,0.725215,78.066352,4.54,3467947948
1619296865,6.105781,1.345484,5.486044,0.725748,78.058008,4.57,3475467053
1619289664,6.106842,1.345336,5.486997,0.725491,78.064257,4.59,3533398109
1619282464,6.10729,1.345386,5.4874,0.725496,78.065041,4.52,3478568631
1619275262,6.106897,1.345363,5.487047,0.725513,78.064012,4.51,3426071095
1619268058,6.109589,1.347583,5.489466,0.72746,78.037338,4.52,3461820007
1619260862,6.107191,1.345665,5.487311,0.725785,78.060127,4.57,3524069621
1619253666,6.107891,1.345771,5.48794,0.72582,78.060907,4.76,3639034675
1619246461,6.107129,1.346168,5.487256,0.726294,78.051666,4.77,3670663032
1619239262,6.106826,1.345772,5.486983,0.72593,78.057054,4.76,3633231364
1619232063,6.103456,1.34459,5.483955,0.72509,78.064304,4.65,3532886814
1619224865,6.092118,1.333576,5.473768,0.715226,78.204272,4.66,3599571818
1619217659,6.088752,1.333129,5.470744,0.715121,78.199571,4.64,3555806734
1619210467,6.091957,1.336123,5.473624,0.717789,78.161898,4.8,3690322866
1619203270,6.104231,1.3406,5.484651,0.721021,78.132464,4.72,3602855206
1619196073,6.10526,1.341503,5.485576,0.721819,78.12136,4.63,3578482836
1619188869,6.100935,1.337045,5.48169,0.717801,78.178914,4.65,3530709628
1619181666,6.105728,1.341787,5.485997,0.722056,78.118385,4.55,3504721970
1619174461,6.104949,1.341063,5.485297,0.721411,78.12745,4.59,3519949018
1619167262,6.104948,1.341013,5.485295,0.721361,78.128265,4.4,3313001022
1619160061,6.107552,1.343769,5.487635,0.723853,78.092468,4.3,3333127078
1619152864,6.104173,1.340519,5.484599,0.720946,78.133587,4.52,3454729982
1619145667,6.102812,1.339333,5.483377,0.719898,78.148152,4.28,3306699256
1619138467,6.102565,1.339062,5.483155,0.719652,78.151708,5.04,3870260418
1619131267,6.104821,1.341406,5.485182,0.721767,78.121388,5.06,3931175090
1619124067,6.104895,1.341706,5.485248,0.722059,78.116738,5.19,3994057595
1619116868,6.10453,1.341577,5.48492,0.721967,78.117545,5.46,4163065250
1619109666,6.104621,1.341938,5.485002,0.722319,78.111955,5.74,4382370422
1619102473,6.10434,1.341826,5.484749,0.722236,78.112779,5.61,4297616671
1619095265,6.103278,1.341096,5.483795,0.721614,78.120935,5.62,4291144073
1619088060,6.102612,1.340955,5.483197,0.72154,78.120856,5.36,4113629134
1619080857,6.102407,1.341028,5.483013,0.721634,78.118933,5.22,4009031561
1619073661,6.101576,1.340851,5.482266,0.721541,78.118856,5.4,4158108739
1619066463,6.101795,1.340739,5.482463,0.721407,78.121474,5.33,4093985093
1619059270,6.101395,1.340156,5.482104,0.720865,78.129595,5.28,3982760564
1619052071,6.102683,1.340837,5.483261,0.721415,78.123055,5.33,4081175228
1619037670,6.10283,1.341162,5.483393,0.721725,78.118257,5.6,4277638599
1619030468,6.103945,1.34147,5.484394,0.72192,78.117207,5.61,4306210666
1619023265,6.103904,1.341356,5.484358,0.72181,78.118929,5.62,4339188003
1619016073,6.102967,1.341324,5.483516,0.721873,78.116095,5.59,4218561832
1619008866,6.10344,1.341157,5.483941,0.721658,78.120538,5.51,4238342965
1619001680,6.101296,1.339856,5.482015,0.720574,78.134176,5.51,4269425559
1618994456,6.096333,1.334815,5.477555,0.716037,78.199062,5.58,4272206368
1618987274,6.092796,1.334049,5.474377,0.71563,78.198973,5.69,4366104403
1618972893,6.085642,1.332058,5.46795,0.714365,78.206072,5.71,4360236322
1618965701,6.076157,1.329498,5.459427,0.712768,78.214179,5.75,4416607347
1618951276,6.107329,1.338155,5.487435,0.718261,78.183625,5.66,4340166935
1618944084,6.107709,1.338302,5.487777,0.718369,78.182582,5.64,4304074634
1618936874,6.105747,1.336092,5.486013,0.716359,78.211763,5.46,4233846193
1618929671,6.106667,1.33658,5.48684,0.716753,78.207057,5.59,4299083765
1618922470,6.107919,1.337643,5.487966,0.717689,78.194126,5.56,4229809166
1618908091,6.107944,1.337497,5.487987,0.71754,78.196606,5.25,4062223128
1618905487,6.108247,1.337826,5.48826,0.717839,78.192301,5.31,4082529734
1618893632,6.109478,1.339177,5.489366,0.719065,78.17458,5.22,3960511424
1618886435,6.110782,1.340585,5.490537,0.720341,78.156192,5.12,3934733872
1618864836,6.110028,1.339988,5.48986,0.71982,78.163277,5.71,4360821586
1618857637,6.10978,1.339771,5.489637,0.719629,78.165938,5.61,4299584730
1618850434,6.111507,1.340996,5.491189,0.720678,78.152065,5.8,4454756045
1618836034,6.111689,1.341103,5.491353,0.720767,78.150965,6.1,4684538589
1618821630,6.113128,1.342102,5.492646,0.721619,78.139778,6.22,4818519443
1618814430,6.114154,1.342725,5.493568,0.722138,78.133259,6.36,4841629441
1618800033,6.118784,1.347558,5.497727,0.726502,78.070807,6.32,4828887619
1618792841,6.114444,1.343475,5.493828,0.722858,78.122036,6.15,4701371483
1618785638,6.113261,1.342605,5.492765,0.722109,78.132033,6.3,4771360644
1618778433,6.113056,1.342788,5.492581,0.722313,78.128298,6.16,4721567445
1618764033,6.113306,1.343469,5.492805,0.722968,78.118064,6.26,4779213608
1618756833,6.112946,1.343842,5.492482,0.723378,78.110661,5.95,4530851809
1618742431,6.109952,1.342749,5.489792,0.722589,78.117835,5.85,4485278911
1618735229,6.107007,1.341941,5.487146,0.72208,78.120511,6.13,4677892266
1618728032,6.108347,1.343863,5.48835,0.723866,78.093843,6.08,4686122805
1618720831,6.102853,1.343223,5.485317,0.725687,78.084608,6.17,4784481235
1618713635,6.088521,1.339588,5.472435,0.723502,78.092738,6.79,5184840841
1618706433,6.124047,1.350577,5.504366,0.730896,78.040378,6.91,5312442888
1618699234,6.124283,1.350746,5.504579,0.731042,78.038458,7.26,5585703701
1618692035,6.124627,1.35094,5.504887,0.7312,78.036536,7.19,5482906265
1618684835,6.125335,1.351662,5.505524,0.73185,78.027291,7.19,5500805526
1618677636,6.125072,1.351329,5.505288,0.731544,78.031784,7.18,5499243038
1618670431,6.107626,1.333902,5.489607,0.715883,78.25436,7.34,5603237105
1618663238,6.10808,1.334286,5.490015,0.716221,78.249696,7.22,5605476542
1618648832,6.106703,1.332821,5.488777,0.714895,78.268785,7.57,5766754763
1618634433,6.099265,1.325344,5.482091,0.708171,78.364859,7.42,5706218177
1618627237,6.09875,1.324736,5.481629,0.707615,78.373016,7.48,5743675376
1618620040,6.098197,1.324229,5.481132,0.707164,78.379371,7.28,5597756800
1618612834,6.098631,1.324718,5.481522,0.707609,78.37288,7.28,5600039600
1618605635,6.101576,1.327598,5.484169,0.710191,78.336126,7.18,5484734846
1618591237,6.101336,1.327221,5.483953,0.709838,78.34146,7.27,5599755067
1618584036,6.108151,1.333963,5.490079,0.715891,78.255238,6.83,5206028775
1618562430,6.110491,1.336446,5.492182,0.718137,78.222939,7.38,5643932732
1618555239,6.110426,1.336492,5.492124,0.71819,78.221951,7.06,5409789258
1618548031,6.109992,1.336234,5.491733,0.717976,78.224624,7.05,5436836180
1618540834,6.108216,1.334677,5.490137,0.716598,78.243798,7.12,5457910582
1618533636,6.10857,1.335038,5.490455,0.716924,78.239136,6.95,5325066218
1618526437,6.100049,1.326537,5.482797,0.709285,78.348106,6.78,5192031099
1618519237,6.100668,1.326398,5.483353,0.709083,78.352583,6.79,5213151950
1618512041,6.098031,1.323709,5.480983,0.70666,78.387323,6.78,5192996727
1618504838,6.096109,1.321734,5.479255,0.70488,78.4129,6.76,5185539100
1618497639,6.09625,1.321825,5.479382,0.704957,78.411905,6.73,5129847901
1618490431,6.096316,1.321175,5.479441,0.7043,78.422808,6.55,5016728274
1618483234,6.094765,1.32023,5.478047,0.703513,78.432816,6.46,4956541828
1618476030,6.097259,1.32083,5.480289,0.70386,78.431799,6.52,4979812803
1618468832,6.098974,1.321709,5.48183,0.704565,78.423466,6.51,5008450089
1618461632,6.080344,1.305933,5.465085,0.690675,78.616806,6.55,5033772021
1618454438,6.080233,1.305804,5.464986,0.690556,78.618549,6.42,4916561558
1618447234,6.080202,1.305746,5.464958,0.690502,78.619383,6.52,5005232648
1618440034,6.08044,1.305969,5.465171,0.690701,78.616552,6.5,4980255950
1618432848,6.080247,1.305766,5.464999,0.690517,78.619225,6.35,4853645456
1618425653,6.080549,1.306059,5.46527,0.690779,78.615471,6.32,4860268549
1618418437,6.089016,1.314239,5.47288,0.698103,78.510859,6.47,4923702619
1618411235,6.082645,1.307746,5.467153,0.692254,78.595105,6.31,4789743589
1618404031,6.083281,1.308167,5.467726,0.692611,78.590416,6.57,5030618239
1618396831,6.082994,1.307777,5.467467,0.69225,78.595819,6.63,5080339322
1618389632,6.09278,1.317196,5.476263,0.700679,78.475609,6.81,5247340333
1618382432,6.092261,1.316532,5.475797,0.700068,78.484672,6.75,5173982148
1618375231,6.091603,1.315838,5.475205,0.69944,78.493746,6.73,5194524704
1618368035,6.091582,1.315782,5.475186,0.699387,78.494582,6.77,5179191157
1618360834,6.092818,1.317114,5.476297,0.700594,78.477086,6.62,5063819839
1618353636,6.092888,1.317023,5.476361,0.700495,78.478833,6.48,4963265286
1618346436,6.09346,1.317709,5.476874,0.701123,78.4696,6.56,5047338600
1618339237,6.092513,1.316895,5.476023,0.700405,78.479616,6.62,5076073019
1618332037,6.092344,1.316752,5.475871,0.700279,78.481362,6.58,5044730289
1618324837,6.090771,1.31519,5.474457,0.698876,78.501456,6.49,4979808933
1618317632,6.0836,1.30802,5.468012,0.692432,78.593969,6.51,4973938376
1618310429,6.084425,1.309037,5.468753,0.693366,78.580152,6.24,4799472658
1618303230,6.085734,1.310605,5.46993,0.694801,78.559004,6.22,4725439526
1618296031,6.087685,1.312869,5.471684,0.696867,78.528688,6.25,4807535363
1618288912,6.087389,1.312698,5.471417,0.696727,78.530446,6.22,4771275989
1618281710,6.088389,1.313866,5.472316,0.697794,78.514787,6.28,4814780428
1618274450,6.087719,1.313727,5.471714,0.697723,78.514706,6.28,4821591519
1618267374,6.091208,1.317553,5.47485,0.701195,78.464206,6.32,4821262102
1618260173,6.089815,1.317034,5.473598,0.700817,78.4678,6.28,4810744753
1618252871,6.084145,1.312081,5.468502,0.696438,78.529143,6.22,4765393698
1618245773,6.082366,1.31137,5.466903,0.695907,78.534556,6.2,4742652509
1618238437,6.088212,1.315813,5.472158,0.699758,78.482192,6.34,4872316263
1618231232,6.086113,1.31559,5.470271,0.699748,78.478431,6.34,4855675743
1618224029,6.085887,1.316943,5.470067,0.701124,78.455405,6.26,4812335248
1618216832,6.062976,1.312513,5.449474,0.699012,78.447065,6.39,4893346218
1618209632,6.095659,1.321633,5.478851,0.704825,78.412999,6.48,4950939070
1618202431,6.096615,1.322516,5.47971,0.705611,78.401902,6.4,4906870970
1618188036,6.098219,1.323882,5.481151,0.706814,78.385197,6.36,4876672817
1618180838,6.098642,1.324314,5.481532,0.707204,78.379613,6.44,4938330218
1618173639,6.098611,1.324201,5.481504,0.707094,78.38135,6.4,4903919226
1618166439,6.097977,1.323677,5.480935,0.706634,78.3877,6.52,4989354556
1618152040,6.09787,1.323164,5.480838,0.706132,78.395741,6.58,5024631283
1618144835,6.097979,1.322971,5.480936,0.705928,78.399289,6.47,4934026072
1618137634,6.098766,1.323096,5.481643,0.705973,78.400025,6.47,4965597604
1618130430,6.098653,1.322965,5.481542,0.705854,78.40178,6.48,4955517656
1618123231,6.10089,1.325186,5.483552,0.707849,78.373284,6.36,4901479432
1618116037,6.100893,1.325303,5.483555,0.707966,78.371377,6.55,5009280902
1618108838,6.099514,1.324058,5.482316,0.706859,78.386913,6.57,5039298306
1618101637,6.100753,1.325448,5.483429,0.708125,78.368507,6.5,4979324196
1618094438,6.101537,1.326406,5.484134,0.709003,78.355595,6.47,4957536469
1618087237,6.10328,1.328131,5.485701,0.710552,78.333505,6.37,4884450283
1618080037,6.10315,1.327718,5.485584,0.710151,78.339823,6.41,4901498639
1618072838,6.1024,1.327168,5.484909,0.709678,78.34617,6.6,5044216088
1618065636,6.101933,1.32696,5.48449,0.709517,78.347928,6.53,4995832853
1618058434,6.103064,1.327156,5.485506,0.709598,78.348724,6.54,5033527829
1618051231,6.102803,1.326936,5.485272,0.709405,78.3514,6.58,5061095006
1618044033,6.102953,1.327141,5.485407,0.709595,78.348572,6.64,5104491564
1618036833,6.10228,1.326776,5.484801,0.709298,78.352172,6.76,5193564326
1618029637,6.101802,1.326733,5.484372,0.709303,78.351186,6.88,5269867229
1618022436,6.10246,1.327608,5.484963,0.710111,78.339181,7.08,5426577511
1618008038,6.101611,1.327937,5.484201,0.710526,78.330782,6.79,5195735474
1618000837,6.100649,1.328236,5.483336,0.710923,78.322453,6.65,5096335131
1617993640,6.097904,1.327422,5.480869,0.710387,78.32605,6.37,4885195073
1617986521,6.100266,1.328221,5.482991,0.710947,78.321338,6.3,4804432184
1617979239,6.096544,1.326805,5.479646,0.709908,78.331332,6.37,4910781813
1617972041,6.088542,1.324742,5.472454,0.708654,78.336745,6.31,4834443965
1617964835,6.107881,1.330563,5.489836,0.712518,78.310029,6.38,4855436030
1617957636,6.107766,1.330432,5.490942,0.713608,78.31177,6.15,4745500230
1617950431,6.107683,1.330252,5.490868,0.713437,78.314417,6.06,4639689213
1617943234,6.107386,1.330025,5.4906,0.71324,78.317082,6.14,4703518425
1617936039,6.107476,1.330107,5.490682,0.713312,78.31607,6.16,4719617568
1617928847,6.106705,1.329329,5.489988,0.712612,78.326074,6.27,4723150507
1617921641,6.106668,1.329382,5.489955,0.712669,78.325075,6.12,4670446648
1617914453,6.106635,1.329547,5.489925,0.712838,78.322244,6.11,4692124532
1617907273,6.106351,1.329379,5.48967,0.712698,78.32399,6.18,4717452547
1617900050,6.109636,1.332564,5.492623,0.715551,78.283529,6.06,4625418610
1617885636,6.109178,1.332252,5.492212,0.715286,78.287,5.98,4565133348
1617878435,6.109575,1.332234,5.492568,0.715227,78.288711,5.73,4379518886
1617871231,6.109739,1.332554,5.492716,0.715531,78.284049,5.86,4511912347
1617856832,6.111493,1.334236,5.494293,0.717036,78.262759,5.73,4384072151
1617849636,6.111484,1.334576,5.494285,0.717376,78.25718,5.64,4309761519
1617842445,6.109697,1.333183,5.492679,0.716164,78.273622,5.57,4261867347
1617835238,6.109201,1.333135,5.492232,0.716166,78.272634,5.7,4357662499
1617828171,6.109063,1.333335,5.492108,0.71638,78.268879,5.57,4234402910
1617820853,6.109923,1.334592,5.492881,0.71755,78.251364,5.42,4149346950
1617813653,6.112634,1.337319,5.495319,0.720004,78.216389,5.62,4296784251
1617806441,6.11149,1.33646,5.49429,0.71926,78.226372,5.8,4420076986
1617799237,6.110334,1.335653,5.49325,0.71857,78.235455,5.57,4255578909
1617792033,6.109474,1.335639,5.492478,0.718642,78.232636,5.86,4506429559
1617784842,6.110103,1.337126,5.493043,0.720066,78.210537,6.02,4615860423
1617777632,6.107837,1.336076,5.491006,0.719245,78.219639,6.28,4796440306
1617770433,6.108355,1.33726,5.491472,0.720376,78.20211,6.17,4724355495
1617763252,6.1057,1.33635,5.489084,0.719735,78.207533,6.08,4656765985
1617756180,6.104431,1.335464,5.487944,0.718977,78.217517,6.12,4717595934
1617756054,6.104431,1.335464,5.487944,0.718977,78.217517,6.14,4717595934
1617748856,6.098862,1.333528,5.482938,0.717604,78.229368,6.15,4690514270
1617741652,6.097952,1.332947,5.482119,0.717114,78.235655,6.34,4863927647
1617734454,6.097146,1.33373,5.481395,0.717979,78.219933,6.23,4761864024
1617727279,6.083723,1.326181,5.469327,0.711785,78.295967,6.19,4780083149
1617720056,6.055394,1.319319,5.44386,0.707784,78.307754,5.96,4543607203
1617705640,6.109669,1.325954,5.492653,0.708938,78.391848,6.36,4843912332
1617698435,6.109132,1.325174,5.49217,0.708212,78.402726,6.2,4739127244
1617691232,6.109573,1.325221,5.492567,0.708215,78.403515,6.19,4717507460
1617684034,6.145219,1.360557,5.524612,0.739951,77.953773,6.32,4838724064
1617676835,6.14365,1.358753,5.523202,0.738305,77.97751,6.22,4740413762
1617669643,6.143421,1.358371,5.522996,0.737946,77.982908,6.11,4677311244
1617662436,6.143584,1.358077,5.523143,0.737636,77.988273,6.39,4883596666
1617648058,6.13194,1.345406,5.512674,0.726141,78.153118,5.9,4473342749
1617640945,6.131669,1.345127,5.512431,0.725889,78.156703,5.64,4257459982
1617626436,6.130621,1.343617,5.511489,0.724485,78.177609,5.22,4011525893
1617619232,6.129608,1.342333,5.510578,0.723303,78.194946,5.18,3976755908
