timestamp,delegate_livepeer__reward,delegate_livepeer__adjustedReward,run_a_transcoder_node__reward,adjustedReward,total_staked,priceUsd,marketcapUsd
1597133718,19.117072,4.750881,21.241191,6.875,67.633643,2.31,15459860
1597126518,19.117072,4.750881,21.241191,6.875,67.633643,2.31,15386121
1597119319,19.117085,4.750739,21.241206,6.87486,67.634325,2.31,15486143
1597112122,19.117085,4.750739,21.241206,6.87486,67.634325,2.29,14935099
1597104923,19.117085,4.750739,21.241206,6.87486,67.634325,2.22,14948799
1597097723,19.117085,4.750739,21.241206,6.87486,67.634325,2.19,14682613
1597090546,19.117085,4.750739,21.241206,6.87486,67.634325,2.19,14755869
1597083324,19.117085,4.750739,21.241206,6.87486,67.634325,2.23,14930671
1597076124,19.117111,4.750458,21.241235,6.874582,67.635678,2.1,14048747
1597068923,19.251816,4.759899,21.390907,6.89899,67.748025,2.05,13754319
1597061720,19.251816,4.759899,21.390907,6.89899,67.748025,1.97,13214363
1597054518,19.251816,4.759899,21.390907,6.89899,67.748025,2.11,14168323
1597047319,19.251816,4.759899,21.390907,6.89899,67.748025,2.09,14000310
1597040120,19.251816,4.759899,21.390907,6.89899,67.748025,2.1,14098424
1597032920,19.251816,4.759899,21.390907,6.89899,67.748025,2.05,13774372
1597025724,19.251816,4.759899,21.390907,6.89899,67.748025,2.1,14064889
1597018524,19.251828,4.759769,21.39092,6.898861,67.748647,2.04,13626709
1597011323,19.251842,4.759626,21.390935,6.898719,67.749334,2.12,14244076
1597004123,19.251849,4.759545,21.390944,6.898639,67.749721,2.13,14218512
1596996923,19.251899,4.759017,21.390999,6.898117,67.752247,2.12,14189309
1596989720,19.424884,4.806968,21.583204,6.965289,67.7282,2.09,13994284
1596982519,19.424884,4.806968,21.583204,6.965289,67.7282,2.07,13937997
1596975320,19.424905,4.806749,21.583227,6.965072,67.729237,2.07,13784548
1596968117,19.424905,4.806749,21.583227,6.965072,67.729237,1.94,13008056
1596960919,19.424905,4.806749,21.583227,6.965072,67.729237,1.98,13270032
1596953719,19.424905,4.806749,21.583227,6.965072,67.729237,1.87,12479859
1596946518,19.424905,4.806749,21.583227,6.965072,67.729237,1.93,12923576
1596939319,19.424905,4.806749,21.583227,6.965072,67.729237,1.93,12831779
1596932121,19.424898,4.806815,21.583221,6.965137,67.728927,1.87,12643241
1596924920,19.424909,4.8067,21.583233,6.965023,67.729472,1.95,13064369
1596917721,19.593637,4.851454,21.770707,7.028525,67.715679,1.95,13047776
1596910523,19.593637,4.851454,21.770707,7.028525,67.715679,1.89,12625829
1596903320,19.593637,4.851454,21.770707,7.028525,67.715679,1.89,12684353
1596896121,19.593637,4.851454,21.770707,7.028525,67.715679,1.93,12925696
1596888922,19.593637,4.851454,21.770707,7.028525,67.715679,1.9,12726412
1596881722,19.593637,4.851454,21.770707,7.028525,67.715679,1.9,12712791
1596874519,19.59364,4.851425,21.770711,7.028496,67.715819,1.82,12168992
1596867318,19.59364,4.851425,21.770711,7.028496,67.715819,1.8,12039655
1596860120,19.593654,4.851277,21.770726,7.028349,67.716515,1.8,11999833
1596852922,19.593654,4.851277,21.770726,7.028349,67.716515,1.78,11922680
1596845722,19.593665,4.85116,21.770739,7.028234,67.717063,1.8,12083461
1596838520,19.765394,4.896673,21.961549,7.092827,67.703428,1.85,12356055
1596831322,19.765394,4.896673,21.961549,7.092827,67.703428,1.88,12568017
1596824124,19.765394,4.896673,21.961549,7.092827,67.703428,1.94,13002501
1596816921,19.765394,4.896673,21.961549,7.092827,67.703428,1.88,12589953
1596809722,19.765394,4.896673,21.961549,7.092827,67.703428,1.82,12196972
1596802522,19.765394,4.896673,21.961549,7.092827,67.703428,1.83,12274727
1596795319,19.765394,4.896673,21.961549,7.092827,67.703428,1.84,12297555
1596788120,19.765394,4.896673,21.961549,7.092827,67.703428,2,13419528
1596780921,19.765394,4.896673,21.961549,7.092827,67.703428,2.03,13618045
1596773720,19.765405,4.896556,21.961561,7.092712,67.70397,1.93,13047430
1596766523,19.931466,4.937847,22.146074,7.152454,67.703286,1.92,12894006
1596759325,19.931466,4.937847,22.146074,7.152454,67.703286,1.95,13148271
1596752120,19.931466,4.937847,22.146074,7.152454,67.703286,1.93,12997511
1596744923,19.931466,4.937847,22.146074,7.152454,67.703286,1.97,13078398
1596737723,19.931466,4.937847,22.146074,7.152454,67.703286,1.97,13233514
1596730521,19.931477,4.937736,22.146086,7.152345,67.703797,1.94,12961686
1596723321,19.931477,4.937736,22.146086,7.152345,67.703797,1.95,12977607
1596716123,19.931489,4.937616,22.146099,7.152225,67.704355,1.85,12335051
1596708924,19.93149,4.937602,22.1461,7.152212,67.704417,1.89,12642840
1596701724,19.93149,4.937602,22.1461,7.152212,67.704417,1.92,12852019
1596694523,19.931505,4.937449,22.146116,7.152061,67.705123,1.87,12460001
1596687323,20.101401,4.98261,22.33489,7.216099,67.691363,1.85,12406875
1596680124,20.101401,4.98261,22.33489,7.216099,67.691363,1.87,12543944
1596672928,20.101401,4.98261,22.33489,7.216099,67.691363,1.9,12662622
1596665721,20.101401,4.98261,22.33489,7.216099,67.691363,1.89,12678766
1596658525,20.101401,4.98261,22.33489,7.216099,67.691363,1.91,12768545
1596651324,20.101401,4.98261,22.33489,7.216099,67.691363,1.92,12821637
1596644124,20.101416,4.982454,22.334907,7.215945,67.692075,1.91,12796441
1596636924,20.101416,4.982454,22.334907,7.215945,67.692075,1.9,12707649
1596629723,20.101416,4.982454,22.334907,7.215945,67.692075,1.94,13015136
1596622521,20.101416,4.982454,22.334907,7.215945,67.692075,2.03,13602170
1596615323,20.101417,4.982441,22.334908,7.215932,67.692134,2.04,13615468
1596608121,20.266628,5.020464,22.518476,7.272312,67.705134,2.02,13522651
1596600922,20.266628,5.020464,22.518476,7.272312,67.705134,1.89,12606480
1596593724,20.266628,5.020464,22.518476,7.272312,67.705134,1.88,12523270
1596586524,20.266628,5.020464,22.518476,7.272312,67.705134,1.87,12536185
1596579323,20.266628,5.020464,22.518476,7.272312,67.705134,1.89,12713762
1596572124,20.266628,5.020464,22.518476,7.272312,67.705134,1.93,12609938
1596564924,20.266628,5.020464,22.518476,7.272312,67.705134,1.98,12963081
1596557725,20.266644,5.020306,22.518493,7.272155,67.705853,1.96,12813354
1596550522,20.266644,5.020306,22.518493,7.272155,67.705853,1.96,12816095
1596543322,20.266645,5.020293,22.518495,7.272142,67.705912,1.93,12613354
1596536121,20.431762,5.059868,22.701958,7.330064,67.711753,1.94,12705870
1596528921,20.431762,5.059868,22.701958,7.330064,67.711753,1.95,12747594
1596521723,20.431762,5.059868,22.701958,7.330064,67.711753,1.94,12736918
1596514523,20.431762,5.059868,22.701958,7.330064,67.711753,1.99,13002863
1596507323,20.431762,5.059868,22.701958,7.330064,67.711753,2.08,13692097
1596500123,20.431762,5.059868,22.701958,7.330064,67.711753,2.1,13722340
1596492924,20.431779,5.059693,22.701977,7.329891,67.712544,2.04,13295047
1596485723,20.431779,5.059693,22.701977,7.329891,67.712544,2.04,13308399
1596478525,20.431797,5.059519,22.701996,7.329719,67.713328,1.96,12859669
1596471325,20.431797,5.059519,22.701996,7.329719,67.713328,1.97,12871158
1596464123,20.431827,5.059216,22.70203,7.329419,67.714696,2.04,13301301
1596456922,20.623604,5.125702,22.915115,7.417213,67.631786,2.03,13278195
1596449720,20.623604,5.125702,22.915115,7.417213,67.631786,2.04,13356873
1596442521,20.623604,5.125702,22.915115,7.417213,67.631786,2.01,13110467
1596435321,20.623604,5.125702,22.915115,7.417213,67.631786,2.02,13179318
1596428120,20.623604,5.125702,22.915115,7.417213,67.631786,1.98,12950898
1596420924,20.623604,5.125702,22.915115,7.417213,67.631786,1.99,12973474
1596413722,20.623604,5.125702,22.915115,7.417213,67.631786,1.99,12985886
1596406522,20.623618,5.125556,22.915131,7.41707,67.632437,2.01,13119363
1596399324,20.623618,5.125556,22.915131,7.41707,67.632437,2.06,13434360
1596392123,20.623618,5.125556,22.915131,7.41707,67.632437,2.08,13614602
1596384920,20.623637,5.125371,22.915152,7.416886,67.633267,1.95,12638227
1596377722,20.855842,5.231665,23.173157,7.548981,67.423599,1.94,12666816
1596370523,20.855842,5.231665,23.173157,7.548981,67.423599,1.96,12849366
1596363320,20.855842,5.231665,23.173157,7.548981,67.423599,1.98,12930771
1596356119,20.855842,5.231665,23.173157,7.548981,67.423599,2,13119850
1596348922,20.855842,5.231665,23.173157,7.548981,67.423599,1.94,12618799
1596341719,20.855842,5.231665,23.173157,7.548981,67.423599,2.05,13337725
1596334523,20.855852,5.231561,23.173169,7.548878,67.42406,2.05,13298606
1596327325,20.855853,5.231547,23.173171,7.548864,67.424121,2.07,13446046
1596320123,20.855853,5.231547,23.173171,7.548864,67.424121,2.03,13393364
1596312922,20.855879,5.231298,23.173199,7.548618,67.425222,2.08,13683357
1596305723,20.855886,5.231226,23.173207,7.548547,67.42554,2.04,13379282
1596298523,,,,,67.429085,2.02,13195749
1596291320,21.023094,5.272264,23.358993,7.608163,67.429403,1.99,12984549
1596284120,21.023094,5.272264,23.358993,7.608163,67.429403,2.03,13226047
1596276919,21.023095,5.272249,23.358995,7.608149,67.429468,1.99,13026182
1596269721,21.023095,5.272249,23.358995,7.608149,67.429468,1.97,12879791
1596262518,21.023095,5.272249,23.358995,7.608149,67.429468,1.93,12584610
1596255321,21.023095,5.272249,23.358995,7.608149,67.429468,1.89,12394905
1596248121,21.023095,5.272249,23.358995,7.608149,67.429468,1.87,12238544
1596240922,21.023095,5.272249,23.358995,7.608149,67.429468,1.87,12221233
1596233721,21.023095,5.272249,23.358995,7.608149,67.429468,1.84,12037672
1596226523,21.195924,5.318318,23.551026,7.67342,67.417894,1.84,12061990
1596219322,21.195924,5.318318,23.551027,7.67342,67.417894,1.86,12196267
1596212121,21.195924,5.318318,23.551027,7.67342,67.417894,1.89,12313741
1596204919,21.195924,5.318318,23.551027,7.67342,67.417894,1.87,12214541
1596197721,21.195924,5.318318,23.551027,7.67342,67.417894,1.89,12337043
1596190521,21.195924,5.318318,23.551027,7.67342,67.417894,1.87,12220113
1596183321,21.195924,5.318318,23.551027,7.67342,67.417894,1.84,12070952
1596176123,21.195924,5.318318,23.551027,7.67342,67.417894,1.83,11949171
1596168920,21.195924,5.318318,23.551027,7.67342,67.417894,1.85,12140026
1596161722,21.195924,5.318318,23.551027,7.67342,67.417894,1.85,12094057
1596154524,21.195924,5.318318,23.551027,7.67342,67.417894,1.84,11971621
1596147322,21.359001,5.354349,23.732223,7.727571,67.438486,1.86,12204089
1596140122,21.359001,5.354349,23.732223,7.727571,67.438486,1.86,12142681
1596132923,21.359001,5.354349,23.732223,7.727571,67.438486,1.85,12113981
1596125721,21.359001,5.354349,23.732223,7.727571,67.438486,1.84,12045904
1596118521,21.359001,5.354349,23.732223,7.727571,67.438486,1.83,11953105
1596111320,21.359001,5.354349,23.732223,7.727571,67.438486,1.84,11965155
1596104119,21.359002,5.354335,23.732225,7.727557,67.438548,1.89,12364998
1596096919,21.359002,5.354335,23.732225,7.727557,67.438548,1.89,12370704
1596089720,21.359002,5.354335,23.732225,7.727557,67.438548,1.88,12287302
1596082520,21.359002,5.354335,23.732225,7.727557,67.438548,1.84,12054915
1596075326,21.359002,5.354335,23.732225,7.727557,67.438548,1.86,12147868
1596068128,21.29054,5.158541,23.656156,7.524156,68.193665,1.9,12450170
1596060921,21.29054,5.158541,23.656156,7.524156,68.193665,1.95,12729856
1596053723,21.29054,5.158541,23.656156,7.524156,68.193665,1.94,12599612
1596046520,21.290557,5.158383,23.656174,7.524,68.194348,1.89,12392182
1596039321,21.290557,5.158383,23.656174,7.524,68.194348,1.89,12344733
1596032119,21.290557,5.158383,23.656174,7.524,68.194348,1.88,12276975
1596024919,21.290558,5.158368,23.656176,7.523985,68.194414,1.91,12397417
1596017720,21.290558,5.158368,23.656176,7.523985,68.194414,1.89,12378468
1596010524,21.290558,5.158368,23.656176,7.523985,68.194414,1.86,12138519
1596003319,21.290585,5.158106,23.656206,7.523726,68.19555,1.86,12178079
1595996121,21.465931,5.208241,23.851034,7.593344,68.16346,1.85,12090198
1595988922,21.465931,5.208241,23.851034,7.593344,68.16346,1.82,11899411
1595981722,21.465931,5.208241,23.851034,7.593344,68.16346,1.84,11948106
1595974521,21.465931,5.208241,23.851034,7.593344,68.16346,1.89,12364884
1595967322,21.465931,5.208241,23.851034,7.593344,68.16346,1.9,12377032
1595960122,21.465931,5.208241,23.851034,7.593344,68.16346,1.86,12150915
1595952923,21.465931,5.208241,23.851034,7.593344,68.16346,1.94,12672153
1595945723,21.465931,5.208241,23.851034,7.593344,68.16346,1.89,12456641
1595938520,21.465931,5.208241,23.851034,7.593344,68.16346,1.89,12357659
1595931319,21.465931,5.208241,23.851034,7.593344,68.16346,1.82,12013292
1595924123,21.465931,5.208241,23.851034,7.593344,68.16346,1.85,12146045
1595916919,21.643222,5.257619,24.048024,7.662422,68.137002,1.92,12472672
1595909721,21.643222,5.257619,24.048024,7.662422,68.137002,1.92,12579620
1595902524,21.643222,5.257619,24.048024,7.662422,68.137002,1.97,12873580
1595895322,21.643222,5.257619,24.048024,7.662422,68.137002,1.98,12878176
1595888122,21.643222,5.257619,24.048024,7.662422,68.137002,2.04,13288348
1595880925,21.643222,5.257619,24.048024,7.662422,68.137002,1.93,12617371
1595873723,21.643222,5.257619,24.048024,7.662422,68.137002,1.92,12537735
1595866521,21.643222,5.257619,24.048024,7.662422,68.137002,1.86,12159739
1595859322,21.643222,5.257619,24.048024,7.662422,68.137002,1.97,12908476
1595852122,21.643222,5.257619,24.048024,7.662422,68.137002,1.92,12562096
1595844918,21.643232,5.257527,24.048035,7.662331,68.137393,1.91,12465628
1595837719,21.753957,5.240064,24.171064,7.65717,68.320922,1.88,12353375
1595830519,21.753957,5.240064,24.171064,7.65717,68.320922,1.9,12463804
1595823319,21.753957,5.240064,24.171064,7.65717,68.320922,1.94,12715043
1595816120,21.753957,5.240064,24.171064,7.65717,68.320922,1.91,12507991
1595808922,21.753957,5.240064,24.171064,7.65717,68.320922,1.9,12423506
1595801721,21.753957,5.240064,24.171064,7.65717,68.320922,1.9,12416855
1595794522,21.753957,5.240064,24.171064,7.65717,68.320922,1.89,12335033
1595787321,21.753957,5.240064,24.171064,7.65717,68.320922,1.91,12474128
1595780121,21.753959,5.240048,24.171066,7.657155,68.320988,1.92,12557035
1595772919,21.753959,5.240048,24.171066,7.657155,68.320988,1.92,12599083
1595765719,21.92447,5.284032,24.360522,7.720084,68.309038,1.86,12077615
1595758519,21.92447,5.284032,24.360522,7.720084,68.309038,1.88,12082775
1595751321,21.92447,5.284032,24.360522,7.720084,68.309038,1.8,11804408
1595744121,21.92447,5.284032,24.360522,7.720084,68.309038,1.79,11717369
1595736919,21.92447,5.284032,24.360522,7.720084,68.309038,1.79,11689744
1595729719,21.92447,5.284032,24.360522,7.720084,68.309038,1.83,12000864
1595722520,21.92447,5.284032,24.360522,7.720084,68.309038,1.87,12411331
1595715321,21.92447,5.284032,24.360522,7.720084,68.309038,1.74,11415351
1595708121,21.92447,5.284032,24.360522,7.720084,68.309038,1.74,11375058
1595700922,21.92447,5.284031,24.360522,7.720084,68.309038,1.72,11236311
1595693720,21.92447,5.284031,24.360522,7.720084,68.309038,1.71,11202336
1595686520,22.09602,5.328766,24.551134,7.783879,68.295235,1.69,11083289
1595679321,22.09602,5.328766,24.551134,7.783879,68.295235,1.7,11130031
1595672119,22.09602,5.328766,24.551134,7.783879,68.295235,1.72,11276835
1595664922,22.09602,5.328766,24.551134,7.783879,68.295235,1.75,11517700
1595657720,22.09602,5.328766,24.551134,7.783879,68.295235,1.74,11388531
1595650522,22.09602,5.328766,24.551134,7.783879,68.295235,1.72,11281686
1595643321,22.09602,5.328766,24.551134,7.783879,68.295235,1.7,11133528
1595636122,22.096038,5.328599,24.551154,7.783714,68.295933,1.69,11087983
1595628920,22.096038,5.328599,24.551154,7.783714,68.295933,1.69,11068321
1595621721,22.096038,5.328599,24.551154,7.783714,68.295933,1.67,10956168
1595614520,22.09606,5.328394,24.551178,7.783511,68.29679,1.68,11020674
1595607320,22.271899,5.375468,24.746554,7.850123,68.277914,1.67,10902990
1595600121,22.271899,5.375468,24.746554,7.850123,68.277914,1.62,10622223
1595592919,22.271899,5.375468,24.746554,7.850123,68.277914,1.64,10758402
1595585720,22.271899,5.375468,24.746554,7.850123,68.277914,1.61,10505089
1595578518,22.271899,5.375468,24.746554,7.850123,68.277914,1.67,10869875
1595571319,22.271899,5.375468,24.746554,7.850123,68.277914,1.7,11118673
1595564120,22.271899,5.375468,24.746554,7.850123,68.277914,1.71,11195136
1595556921,22.271899,5.375468,24.746554,7.850123,68.277914,1.69,11081751
1595549722,22.27202,5.374343,24.746689,7.849012,68.282577,1.74,11566899
1595542523,22.27202,5.374343,24.746689,7.849012,68.282577,1.73,11239611
1595535322,22.443113,5.419169,24.936792,7.912848,68.268381,1.69,11021277
1595528123,22.443113,5.419169,24.936792,7.912848,68.268381,1.64,10751359
1595520923,22.443113,5.419169,24.936792,7.912848,68.268381,1.64,10695107
1595513721,22.443113,5.419169,24.936792,7.912848,68.268381,1.69,11043108
1595506522,22.443113,5.419169,24.936792,7.912848,68.268381,1.67,10911319
1595499342,22.443113,5.419169,24.936792,7.912848,68.268381,1.62,10654064
1595492121,22.443113,5.419169,24.936792,7.912848,68.268381,1.61,10541684
1595484921,22.443113,5.419169,24.936792,7.912848,68.268381,1.62,10589447
1595477720,22.443132,5.418991,24.936813,7.912672,68.269113,1.64,10727771
1595470522,22.443132,5.418991,24.936813,7.912672,68.269113,1.69,11042114
1595463322,22.443201,5.418352,24.93689,7.912041,68.271741,1.7,11016809
1595456121,22.608963,5.457447,25.12107,7.969554,68.275422,1.63,10696740
1595448927,22.608974,5.457347,25.121083,7.969455,68.27583,1.64,10720675
1595441723,22.608975,5.457343,25.121083,7.969452,68.275843,1.57,10294718
1595434521,22.608975,5.457343,25.121083,7.969452,68.275843,1.56,10217920
1595427321,22.608975,5.457343,25.121083,7.969452,68.275843,1.62,10610532
1595420122,22.608975,5.457343,25.121083,7.969452,68.275843,1.64,10727762
1595412922,22.608975,5.457343,25.121083,7.969452,68.275843,1.59,10394815
1595405721,22.608975,5.457343,25.121083,7.969452,68.275843,1.53,9958245
1595398520,22.608975,5.457343,25.121083,7.969452,68.275843,1.57,10303017
1595391322,22.608975,5.457343,25.121083,7.969452,68.275843,1.57,10300057
1595384123,22.608975,5.457343,25.121083,7.969452,68.275843,1.64,10695102
1595376921,22.782797,5.503172,25.314219,8.034594,68.260548,1.66,10838475
1595369721,22.782797,5.503172,25.314219,8.034594,68.260548,1.65,10745062
1595362521,22.782797,5.503172,25.314219,8.034594,68.260548,1.68,10954424
1595355324,22.782797,5.503172,25.314219,8.034594,68.260548,1.64,10695414
1595348120,22.782797,5.503172,25.314219,8.034594,68.260548,1.64,10692029
1595340920,22.782797,5.503172,25.314219,8.034594,68.260548,1.66,10798241
1595333753,22.782797,5.503172,25.314219,8.034594,68.260548,1.81,11767120
1595326521,22.782797,5.503172,25.314219,8.034594,68.260548,1.76,11519867
1595319319,22.782797,5.503172,25.314219,8.034594,68.260548,1.8,11747303
1595312122,22.782797,5.503172,25.314219,8.034594,68.260548,1.69,11021130
1595304921,22.782797,5.503172,25.314219,8.034594,68.260548,1.65,10752646
1595297722,22.959233,5.551317,25.510259,8.102343,68.238884,1.65,10779464
1595290521,22.959233,5.551317,25.510259,8.102343,68.238884,1.7,11072979
1595283321,22.959233,5.551317,25.510259,8.102343,68.238884,1.65,10753299
1595276121,22.959233,5.551317,25.510259,8.102343,68.238884,1.63,10613965
1595268923,22.959233,5.551317,25.510259,8.102343,68.238884,1.64,10728891
1595261722,22.959233,5.551317,25.510259,8.102343,68.238884,1.65,10773386
1595254524,22.959233,5.551317,25.510259,8.102343,68.238884,1.66,10825489
1595247322,22.959233,5.551317,25.510259,8.102343,68.238884,1.68,10899523
1595240119,22.959233,5.551317,25.510259,8.102343,68.238884,1.65,10750684
1595232921,22.959233,5.551317,25.510259,8.102343,68.238884,1.6,10483506
1595225720,23.136635,5.600126,25.707372,8.170863,68.215876,1.64,10611841
1595218520,23.136635,5.600126,25.707372,8.170863,68.215876,1.63,10625223
1595211322,23.136635,5.600126,25.707372,8.170863,68.215876,1.63,10622037
1595204124,23.136635,5.600126,25.707372,8.170863,68.215876,1.62,10576464
1595196922,23.136635,5.600126,25.707372,8.170863,68.215876,1.59,10379060
1595189722,23.136635,5.600126,25.707372,8.170863,68.215876,1.48,9672555
1595182524,23.136635,5.600126,25.707372,8.170863,68.215876,1.64,10704003
1595175319,23.136635,5.600126,25.707372,8.170863,68.215876,1.74,11314443
1595168120,23.136635,5.600126,25.707372,8.170863,68.215876,1.79,11639262
1595160921,23.136635,5.600126,25.707372,8.170863,68.215876,1.76,11446896
1595153720,23.136635,5.600126,25.707372,8.170863,68.215876,1.73,11241350
1595146520,23.321329,5.655808,25.912588,8.247066,68.173513,1.73,11270137
1595139320,23.321329,5.655808,25.912588,8.247066,68.173513,1.72,11240717
1595132123,23.321329,5.655808,25.912588,8.247066,68.173513,1.72,11246738
1595124922,23.321329,5.655808,25.912588,8.247066,68.173513,1.73,11251663
1595117725,23.321329,5.655808,25.912588,8.247066,68.173513,1.8,11740480
1595110523,23.321329,5.655808,25.912588,8.247066,68.173513,1.8,11743593
1595103319,23.321329,5.655808,25.912588,8.247066,68.173513,1.86,12062215
1595096120,23.321329,5.655808,25.912588,8.247066,68.173513,1.84,11968996
1595088921,23.321346,5.655658,25.912607,8.246918,68.174108,1.81,11801596
1595081720,23.321346,5.655658,25.912607,8.246918,68.174108,1.84,12108326
1595074523,23.321381,5.655347,25.912646,8.246611,68.175341,1.94,12615771
1595067321,23.50451,5.709672,26.116122,8.321284,68.137368,1.92,12533330
1595060124,23.50451,5.709672,26.116122,8.321284,68.137368,1.87,12158322
1595052919,23.50451,5.709672,26.116122,8.321284,68.137368,1.75,11412170
1595045723,23.50451,5.709672,26.116122,8.321284,68.137368,1.78,11767334
1595038527,23.50451,5.709672,26.116122,8.321284,68.137368,1.9,12408655
1595031321,23.50451,5.709672,26.116122,8.321284,68.137368,1.87,12324926
1595024122,23.50451,5.709672,26.116122,8.321284,68.137368,1.89,12320613
1595016922,23.50451,5.709672,26.116122,8.321284,68.137368,1.91,12484549
1595009722,23.50451,5.709672,26.116122,8.321284,68.137368,1.91,12483049
1595002520,23.50451,5.709672,26.116122,8.321284,68.137368,1.91,12470306
1594995324,23.677879,5.755379,26.308754,8.386254,68.123711,1.87,12259447
1594988121,23.677879,5.755379,26.308754,8.386254,68.123711,1.9,12427992
1594980924,23.677879,5.755379,26.308754,8.386254,68.123711,1.88,12389858
1594973724,23.677879,5.755379,26.308754,8.386254,68.123711,1.96,12770964
1594966523,23.677879,5.755379,26.308754,8.386254,68.123711,1.88,12232606
1594959320,23.677879,5.755379,26.308754,8.386254,68.123711,1.94,12656634
1594952120,23.677879,5.755379,26.308754,8.386254,68.123711,1.95,12743943
1594945037,23.677879,5.755379,26.308754,8.386254,68.123711,2.18,14207795
1594944920,23.677879,5.755379,26.308754,8.386254,68.123711,2.18,14207795
1594937733,23.6779,5.75519,26.308778,8.386068,68.12445,2.14,13968068
1594930524,23.678127,5.75321,26.30903,8.384113,68.132187,2.16,14067555
1594923323,23.678127,5.75321,26.30903,8.384113,68.132187,2.17,14134138
1594916124,23.849925,5.795481,26.499916,8.445472,68.130192,2.14,13973343
1594908922,23.849925,5.795481,26.499916,8.445472,68.130192,2.18,14196008
1594901722,23.849925,5.795481,26.499916,8.445472,68.130192,2.19,14239106
1594894521,23.849952,5.795244,26.499947,8.445239,68.131111,2.16,14014745
1594887320,23.849952,5.795244,26.499947,8.445239,68.131111,2.22,14467408
1594880121,23.849952,5.795244,26.499947,8.445239,68.131111,2.25,14570148
1594872922,23.849952,5.795244,26.499947,8.445239,68.131111,2.23,14491384
1594865726,23.849952,5.795244,26.499947,8.445239,68.131111,2.25,14611352
1594858523,23.849952,5.795244,26.499947,8.445239,68.131111,2.19,14371674
1594851323,23.84997,5.795087,26.499967,8.445084,68.131719,2.23,14500103
1594844124,23.84997,5.795087,26.499967,8.445084,68.131719,2.22,14424686
1594836925,24.023866,5.841111,26.693185,8.51043,68.117593,2.18,14148818
1594829723,24.023866,5.841111,26.693185,8.51043,68.117593,2.18,14128156
1594822524,24.023866,5.841111,26.693185,8.51043,68.117593,2.13,13794285
1594815323,24.023866,5.841111,26.693185,8.51043,68.117593,2.26,14658697
1594808125,24.023866,5.841111,26.693185,8.51043,68.117593,2.19,14207256
1594800923,24.023866,5.841111,26.693185,8.51043,68.117593,2.19,14218798
1594793720,24.023866,5.841111,26.693185,8.51043,68.117593,2.18,14161965
1594786522,24.023866,5.841111,26.693185,8.51043,68.117593,2.21,14334275
1594779320,24.023866,5.841111,26.693185,8.51043,68.117593,2.25,14567195
1594772120,24.023866,5.841111,26.693185,8.51043,68.117593,2.2,14281141
1594764921,24.023907,5.840761,26.69323,8.510084,68.118941,2.17,14067647
1594757723,24.197799,5.886182,26.886443,8.574827,68.107248,2.21,14319303
1594750519,24.197799,5.886182,26.886443,8.574827,68.107248,2.22,14322502
1594743324,24.197799,5.886182,26.886443,8.574827,68.107248,2.23,14473309
1594736125,24.197799,5.886182,26.886443,8.574827,68.107248,2.31,14954714
1594728922,24.197799,5.886182,26.886443,8.574827,68.107248,2.3,14887735
1594721721,24.197799,5.886182,26.886443,8.574827,68.107248,2.3,14924899
1594714521,24.197799,5.886182,26.886443,8.574827,68.107248,2.18,14160129
1594709111,24.197799,5.886182,26.886443,8.574827,68.107248,2.17,14103127
1594707322,24.197799,5.886182,26.886443,8.574827,68.107248,2.16,14054684
1594700121,24.197799,5.886182,26.886443,8.574827,68.107248,2.25,14578757
1594692924,24.197818,5.886022,26.886464,8.574668,68.107862,2.17,14102803
1594685721,24.321509,5.880752,27.023899,8.583142,68.238699,2.2,14391918
1594678529,24.321509,5.880752,27.023899,8.583142,68.238699,2.26,14639685
1594671325,24.321509,5.880752,27.023899,8.583142,68.238699,2.28,14801766
1594664125,24.321533,5.880549,27.023926,8.582942,68.239472,2.23,14506367
1594656927,24.321533,5.880549,27.023926,8.582942,68.239472,2.26,14647049
1594649720,24.321533,5.880549,27.023926,8.582942,68.239472,2.29,14849392
1594642521,24.321533,5.880549,27.023926,8.582942,68.239472,2.25,14575473
1594635333,24.321533,5.880549,27.023926,8.582942,68.239472,2.23,14469285
1594628122,24.321533,5.880549,27.023926,8.582942,68.239472,2.33,15138604
1594620922,24.321533,5.880549,27.023926,8.582942,68.239472,2.36,15413860
1594613720,24.321533,5.880549,27.023926,8.582942,68.239472,2.31,14859008
1594606522,24.491602,5.919417,27.212891,8.640706,68.247746,2.32,15195053
1594599321,24.491602,5.919417,27.212891,8.640706,68.247746,2.4,15664581
1594592121,24.491602,5.919415,27.212892,8.640705,68.247753,2.39,15518073
1594584920,24.491602,5.919415,27.212892,8.640705,68.247753,2.32,15030357
1594577722,24.491602,5.919415,27.212892,8.640705,68.247753,2.32,15066614
1594570523,24.491602,5.919415,27.212892,8.640705,68.247753,2.33,15094732
1594563321,24.491602,5.919415,27.212892,8.640705,68.247753,2.43,15740610
1594556120,24.491602,5.919415,27.212892,8.640705,68.247753,2.45,15900255
1594548920,24.491602,5.919415,27.212892,8.640705,68.247753,2.46,15940061
1594541721,24.491602,5.919415,27.212892,8.640705,68.247753,2.45,15849772
1594534521,24.491634,5.919147,27.212927,8.64044,68.248766,2.38,15412232
1594527320,24.665992,5.966101,27.406658,8.706767,68.231197,2.38,15391452
1594520121,24.665993,5.966101,27.406659,8.706767,68.231197,2.44,15864058
1594512920,24.666094,5.965256,27.406771,8.705933,68.234371,2.39,15854421
