timestamp,run_a_validator_node__reward,adjustedReward,delegate_cosmos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1588522558,8.895202,2.495591,8.183586,1.783975,72.24043,2.8,522595729
1588515354,8.895086,2.495479,8.18348,1.783872,72.241398,2.82,527428145
1588508147,8.894907,2.495337,8.183315,1.783745,72.242509,2.84,530747934
1588500916,8.895629,2.49609,8.183979,1.78444,72.241392,2.86,534915696
1588493717,8.895453,2.495955,8.183817,1.784319,72.242188,2.85,532202609
1588486516,8.895071,2.495611,8.183465,1.784005,72.244692,2.84,531619498
1588479316,8.894979,2.495554,8.183381,1.783955,72.244874,2.88,538130605
1588472117,8.894806,2.495406,8.183222,1.783822,72.245816,2.9,541222553
1588464917,8.894657,2.495295,8.183084,1.783723,72.246424,2.87,536528107
1588457718,8.894502,2.495184,8.182942,1.783624,72.247015,2.88,538402263
1588450520,8.895173,2.495898,8.183559,1.784284,72.240917,2.87,536062418
1588443317,8.895081,2.495845,8.183475,1.784238,72.241051,2.86,533173880
1588436116,8.894735,2.495542,8.183156,1.783964,72.243195,2.86,534799465
1588428918,8.894503,2.495357,8.182942,1.783797,72.244376,2.86,533235619
1588421715,8.894348,2.495248,8.1828,1.7837,72.244948,2.85,532490968
1588414516,8.894237,2.495185,8.182698,1.783646,72.245131,2.83,528782392
1588407318,8.894025,2.495021,8.182503,1.783499,72.246144,2.81,524197644
1588400116,8.893954,2.494984,8.182437,1.783468,72.246163,2.85,531356577
1588392917,8.893764,2.494833,8.182263,1.783332,72.247093,2.85,531505729
1588385717,8.893251,2.494361,8.181791,1.782901,72.250629,2.82,527009726
1588378534,8.892834,2.493988,8.181407,1.782561,72.253347,2.82,528419855
1588378517,8.892834,2.493988,8.181407,1.782561,72.253347,2.82,528419855
1588371320,8.892717,2.493916,8.1813,1.782499,72.253613,2.85,532022089
1588364120,8.892555,2.493803,8.181151,1.782399,72.254207,2.83,528949053
1588356915,8.892393,2.493685,8.181002,1.782293,72.254857,2.87,535814532
1588349715,8.892292,2.493618,8.180909,1.782235,72.255121,2.82,525949836
1588342517,8.892174,2.493522,8.1808,1.782148,72.255658,2.82,527322033
1588335316,8.891433,2.492809,8.180119,1.781495,72.26119,2.87,536509546
1588328117,8.891105,2.492517,8.179817,1.781228,72.263521,2.91,543395594
1588320917,8.891058,2.492508,8.179773,1.781223,72.263552,2.87,538643934
1588313717,8.891002,2.492489,8.179722,1.781208,72.263635,2.85,532372290
1588306518,8.890944,2.492465,8.179668,1.781189,72.263794,2.83,527926318
1588299317,8.892352,2.493914,8.180964,1.782526,72.251949,2.78,518015367
1588292117,8.892391,2.493987,8.181,1.782595,72.251312,2.74,511165678
1588284916,8.892387,2.494005,8.180996,1.782614,72.251115,2.79,521179716
1588277716,8.892277,2.493912,8.180895,1.78253,72.251841,2.77,517858385
1588270516,8.892141,2.493797,8.18077,1.782425,72.25274,2.76,515203387
1588263318,8.892121,2.493785,8.180752,1.782415,72.252908,2.81,523768872
1588256119,8.892767,2.494423,8.181346,1.783002,72.24785,2.83,529555404
1588248916,8.892769,2.494426,8.181347,1.783004,72.247938,2.83,528561933
1588241720,8.893816,2.495467,8.182311,1.783962,72.239625,2.77,527043234
1588234515,8.893927,2.495582,8.182413,1.784068,72.238849,2.98,555314813
1588227315,8.892354,2.494003,8.180966,1.782615,72.251806,3.09,575705602
1588220116,8.89111,2.492755,8.179821,1.781466,72.262086,2.98,558056215
1588212915,8.890768,2.492422,8.179507,1.78116,72.264887,2.98,555716492
1588205718,,,,,72.265744,2.92,547533866
1588198516,8.890507,2.492173,8.179267,1.780932,72.266989,2.93,546958512
1588191316,8.890097,2.491763,8.178889,1.780556,72.270371,2.93,547131239
1588184120,8.89013,2.491791,8.17892,1.780581,72.270252,2.87,537249764
1588176917,8.889645,2.491292,8.178474,1.78012,72.274468,2.9,542174650
1588169718,8.890658,2.492301,8.179406,1.781049,72.266385,2.86,535050140
1588162517,8.890693,2.492341,8.179438,1.781085,72.266197,2.86,535357153
1588155316,8.890587,2.492244,8.17934,1.780997,72.267042,2.84,530106165
1588148115,8.890344,2.492036,8.179116,1.780809,72.268692,2.81,524451982
1588140915,8.889855,2.491579,8.178666,1.78039,72.272419,2.81,526944726
1588133717,,,,,72.274244,2.82,526944726
1588126516,8.889374,2.491178,8.178224,1.780028,72.275564,2.84,530675619
1588119316,8.889258,2.491101,8.178118,1.77996,72.276164,2.8,523268789
1588112116,8.889094,2.490981,8.177966,1.779854,72.277036,2.79,520820155
1588104917,8.888967,2.490891,8.17785,1.779774,72.277665,2.79,521658667
1588097716,8.888938,2.490892,8.177823,1.779777,72.277578,2.8,523688008
1588090515,8.888928,2.490916,8.177814,1.779802,72.277331,2.79,521377541
1588083318,8.888874,2.490896,8.177764,1.779786,72.277522,2.81,525460414
1588076117,8.870898,2.472949,8.161226,1.763278,72.423773,2.81,526231321
1588068915,8.871448,2.473534,8.161732,1.763818,72.419014,2.79,521600672
1588061717,8.919338,2.521466,8.205791,1.807919,72.029823,2.78,516999390
1588057402,8.918535,2.520704,8.205052,1.807221,72.035952,2.73,508099714
1588054515,8.918535,2.520704,8.205052,1.807221,72.035952,2.73,507293297
1588047315,8.918783,2.520993,8.205281,1.80749,72.03356,2.74,508731459
1588040117,,,,,72.011558,2.73,508060778
1588032919,8.921152,2.523389,8.207459,1.809697,72.014223,2.76,515047595
1588025720,8.922484,2.524743,8.208685,1.810945,72.00326,2.73,508667400
1588018517,8.922502,2.524782,8.208702,1.810981,72.002916,2.72,505366103
1588011317,8.922389,2.524677,8.208598,1.810885,72.003797,2.69,500248125
1588004116,8.922243,2.524405,8.208464,1.810626,72.006436,2.68,497973185
1587996916,8.923256,2.52536,8.209396,1.811499,71.999021,2.71,505059373
1587989714,8.923274,2.52537,8.209412,1.811508,71.999043,2.77,515959855
1587982516,8.922709,2.524833,8.208892,1.811016,72.00336,2.74,509949819
1587975315,8.922119,2.524264,8.208349,1.810494,72.00796,2.75,509707297
1587968115,8.922524,2.524698,8.208722,1.810897,72.004488,2.77,514765541
1587960914,8.922341,2.524539,8.208554,1.810752,72.005799,2.8,522142277
1587953715,8.920255,2.522478,8.206634,1.808857,72.022435,2.81,522918004
1587946514,8.92021,2.52246,8.206593,1.808843,72.022582,2.8,521859959
1587939315,8.91884,2.521123,8.205332,1.807616,72.033323,2.78,518280489
1587932117,8.918658,2.520996,8.205165,1.807504,72.034196,2.82,524504019
1587924914,8.91865,2.521018,8.205158,1.807526,72.033938,2.82,524634873
1587917715,8.924718,2.527133,8.210741,1.813156,71.984504,2.8,521006176
1587910515,8.92229,2.524709,8.208507,1.810925,72.004152,2.88,534812525
1587903314,8.918163,2.520571,8.20471,1.807118,72.037705,2.84,528362961
1587896115,8.918166,2.520557,8.204713,1.807103,72.037969,2.82,525318868
1587888914,8.918069,2.520453,8.204623,1.807007,72.038895,2.81,523472965
1587881714,8.916216,2.518627,8.202918,1.80533,72.053606,2.8,520285836
1587874515,,,,,72.054661,2.86,531426231
1587867315,8.916509,2.518981,8.203188,1.80566,72.050731,2.87,534456574
1587860116,8.915511,2.517988,8.202271,1.804747,72.058836,2.87,533994329
1587852916,8.921151,2.523622,8.207459,1.80993,72.013407,2.87,532776954
1587845717,8.921069,2.523523,8.207384,1.809837,72.014288,2.87,532926345
1587838515,8.920964,2.523427,8.207287,1.80975,72.015091,2.87,532840495
1587831317,8.92092,2.52341,8.207247,1.809737,72.015289,2.85,529047112
1587824117,8.920902,2.523415,8.20723,1.809743,72.015373,2.87,533935128
1587816919,8.918533,2.521064,8.205051,1.807582,72.034452,2.84,527049677
1587809716,8.918228,2.520875,8.204769,1.807416,72.036117,2.84,527958518
1587802514,8.918228,2.520875,8.204769,1.807416,72.036117,2.78,517328308
1587795315,8.918228,2.520875,8.204769,1.807416,72.036117,2.77,514068615
1587788115,8.918228,2.520875,8.204769,1.807416,72.036117,2.71,503434335
1587780917,8.918132,2.520799,8.204681,1.807348,72.036699,2.7,502535427
1587773717,8.917752,2.520441,8.204332,1.807021,72.039617,2.73,509840031
1587766516,8.917595,2.520313,8.204188,1.806905,72.040632,2.78,514427142
1587759315,8.917446,2.520191,8.20405,1.806795,72.041594,2.75,511683954
1587752115,8.917377,2.52015,8.203987,1.80676,72.041929,2.79,517872846
1587744918,8.917878,2.520687,8.204448,1.807257,72.037784,2.62,486036273
1587737718,8.920015,2.522856,8.206414,1.809255,72.020289,2.56,474922896
1587730515,8.919639,2.522513,8.206068,1.808942,72.023066,2.52,468799670
1587723316,8.918935,2.521839,8.20542,1.808324,72.028516,2.6,484422979
1587716117,8.918287,2.521191,8.204824,1.807728,72.033945,2.49,462193765
1587708918,8.918078,2.520936,8.204632,1.80749,72.036226,2.45,455595295
1587701716,8.916871,2.519685,8.203521,1.806335,72.046548,2.47,459708932
1587694516,,,,,72.030975,2.43,451519433
1587687318,8.921314,2.524038,8.207609,1.810332,72.01177,2.41,445524334
1587680117,,,,,71.994209,2.48,460333957
1587672919,,,,,71.995747,2.49,462125322
1587665723,,,,,71.991929,2.45,456714921
1587658519,8.923658,2.526399,8.209765,1.812506,71.992763,2.46,457258485
1587651318,,,,,72.053364,2.44,451627619
1587644118,8.916106,2.518883,8.202818,1.805595,72.053532,2.37,440305520
1587636917,8.915748,2.518542,8.202488,1.805282,72.056262,2.36,436003255
1587629718,,,,,72.056685,2.34,433428220
1587622517,8.915571,2.518385,8.202325,1.80514,72.057506,2.35,436344438
1587615318,8.915221,2.518058,8.202003,1.80484,72.060126,2.38,441076925
1587608117,8.915091,2.517945,8.201884,1.804738,72.061027,2.4,444848784
1587600917,8.915049,2.517916,8.201845,1.804712,72.061275,2.38,443100305
1587593716,8.914882,2.517766,8.201691,1.804575,72.062449,2.38,441566335
1587586518,8.914543,2.517448,8.20138,1.804284,72.064976,2.38,443006413
1587579325,,,,,72.065732,2.38,442673257
1587572118,8.915013,2.517934,8.201812,1.804733,72.06111,2.38,443030458
1587564922,8.915215,2.51811,8.201997,1.804893,72.059853,2.38,441556347
1587557717,8.915098,2.517991,8.20189,1.804784,72.060852,2.33,432069828
1587550516,8.913796,2.516695,8.200693,1.803592,72.071349,2.32,430666433
1587543313,8.918478,2.52141,8.205,1.807932,72.033162,2.31,428601077
1587536111,8.917599,2.520549,8.204191,1.807141,72.040072,2.29,425363506
1587528913,8.917534,2.520499,8.204132,1.807096,72.040426,2.27,421936401
1587521717,8.917001,2.519988,8.203641,1.806628,72.04448,2.27,421985318
1587514513,8.916941,2.519941,8.203586,1.806585,72.044774,2.28,422660470
1587507317,8.916782,2.519812,8.20344,1.806469,72.045708,2.3,426072005
1587500115,8.916928,2.519945,8.203574,1.806591,72.044667,2.28,423822631
1587492917,8.916729,2.519629,8.203391,1.80629,72.047599,2.29,425582167
1587485714,8.916808,2.519585,8.203463,1.80624,72.048387,2.27,421966566
1587478514,8.916853,2.51951,8.203505,1.806162,72.049393,2.28,422937798
1587471318,8.917452,2.52012,8.204056,1.806724,72.044446,2.27,421899231
1587464114,,,,,72.044584,2.28,424307124
1587456915,,,,,72.054644,2.31,428197416
1587449713,8.915739,2.518487,8.20248,1.805228,72.057447,2.31,429017598
1587442513,8.915735,2.518519,8.202477,1.80526,72.057087,2.28,423431703
1587435313,8.915713,2.51853,8.202456,1.805273,72.056911,2.29,426047959
1587428115,8.915305,2.518074,8.202081,1.80485,72.060777,2.28,422408317
1587420913,8.915272,2.517991,8.202051,1.804769,72.06161,2.3,426351953
1587413715,8.915009,2.517673,8.201808,1.804472,72.064377,2.28,423070571
1587406514,8.912285,2.514886,8.199302,1.801903,72.087147,2.34,435430189
1587399314,8.91259,2.515137,8.199583,1.80213,72.085342,2.39,443679058
1587392116,8.912634,2.515113,8.199623,1.802103,72.085809,2.36,437534153
1587384913,8.910808,2.513235,8.197943,1.80037,72.101256,2.33,433154486
1587377713,8.910261,2.512628,8.19744,1.799807,72.106412,2.39,444500315
1587370515,8.910788,2.513094,8.197925,1.800231,72.102869,2.41,448254378
1587363313,8.909304,2.511548,8.196559,1.798804,72.11561,2.43,450492656
1587356113,,,,,72.111489,2.43,451006359
1587348913,,,,,72.109624,2.41,446707188
1587341713,8.910179,2.51227,8.197365,1.799455,72.110355,2.38,441390204
1587334514,8.910163,2.512199,8.19735,1.799386,72.111123,2.42,449908211
1587327313,8.910263,2.51225,8.197442,1.799429,72.110899,2.41,447140675
1587320113,,,,,72.110385,2.44,452829325
1587312913,8.910261,2.512167,8.197441,1.799346,72.111913,2.4,446464452
1587305714,8.910083,2.511954,8.197276,1.799147,72.113791,2.4,446216841
1587298513,,,,,72.093194,2.49,461552455
1587291312,8.912628,2.514426,8.199618,1.801416,72.094098,2.49,462517898
1587284113,8.916274,2.518038,8.202972,1.804736,72.065048,2.47,457833148
1587276916,8.913459,2.51527,8.200382,1.802193,72.087292,2.49,461015190
1587269713,8.913098,2.514954,8.20005,1.801906,72.089754,2.52,466621205
1587262513,8.914414,2.516312,8.201261,1.803159,72.078698,2.49,461522518
1587255313,8.914251,2.516188,8.20111,1.803048,72.079595,2.5,465377337
1587248114,8.914136,2.516118,8.201005,1.802987,72.080082,2.48,460699920
1587240914,8.914421,2.516445,8.201267,1.803291,72.077317,2.47,457864156
1587233714,,,,,72.098599,2.45,455006602
1587226514,8.911747,2.513842,8.198807,1.800903,72.098226,2.47,458298827
1587219313,8.911171,2.513314,8.198277,1.80042,72.102456,2.46,456489160
1587212113,8.911008,2.513188,8.198128,1.800308,72.103394,2.4,445126670
1587204913,8.91107,2.513296,8.198184,1.80041,72.102398,2.4,446283156
1587197713,8.910903,2.513173,8.19803,1.800301,72.103259,2.41,446926964
1587190513,8.911618,2.513931,8.198689,1.801002,72.097013,2.41,447845301
1587183313,8.910681,2.513048,8.197827,1.800194,72.104,2.41,446511353
1587176114,,,,,72.114532,2.39,444021656
1587168915,8.909124,2.511597,8.196394,1.798867,72.115449,2.38,439703233
1587161714,8.90901,2.511527,8.196289,1.798807,72.115895,2.39,443428161
1587154515,8.90885,2.511412,8.196142,1.798704,72.1167,2.4,445153667
1587147317,8.90813,2.510737,8.195479,1.798087,72.122076,2.39,443405201
1587140113,8.907974,2.51062,8.195336,1.797982,72.122955,2.38,440712316
1587132913,8.907491,2.510174,8.194891,1.797575,72.126481,2.37,439543318
1587125713,8.907923,2.510658,8.195289,1.798024,72.12245,2.38,441976840
1587118512,,,,,72.122221,2.4,445236089
1587111319,,,,,72.128309,2.39,442722299
1587104114,8.906742,2.509612,8.194203,1.797073,72.13041,2.38,441152069
1587096913,8.906516,2.509432,8.193995,1.796911,72.131588,2.39,443246943
1587089713,8.906235,2.509194,8.193736,1.796695,72.133288,2.41,447463078
1587082514,8.906094,2.509108,8.193607,1.796621,72.133712,2.41,447359050
1587075313,8.905859,2.508927,8.19339,1.796458,72.134932,2.42,449856397
1587068114,8.905631,2.508747,8.19318,1.796297,72.136121,2.38,442305265
1587060922,,,,,72.134236,2.38,441366481
1587053715,8.905589,2.508804,8.193142,1.796357,72.13518,2.38,444066568
1587046515,8.905812,2.509065,8.193347,1.7966,72.132904,2.37,439658020
1587039313,8.905649,2.508946,8.193197,1.796494,72.133708,2.38,442202774
1587032115,8.906039,2.509384,8.193556,1.796901,72.130014,2.39,444073023
1587024920,8.905814,2.509208,8.193349,1.796743,72.131363,2.36,438654414
1587024918,8.905814,2.509208,8.193349,1.796743,72.131363,2.36,438654414
1587017715,8.905836,2.509274,8.193369,1.796807,72.130728,2.27,420977657
1587010514,8.905681,2.509164,8.193227,1.796709,72.131427,2.26,419534916
1587003314,8.905627,2.509154,8.193177,1.796704,72.131332,2.24,416246527
1586996114,8.905273,2.508854,8.192851,1.796433,72.133601,2.25,421202134
1586988914,8.905106,2.508728,8.192698,1.79632,72.13446,2.34,434103337
1586981718,8.902416,2.506094,8.190223,1.793901,72.155559,2.35,435983207
1586974514,8.902077,2.505812,8.18991,1.793646,72.157615,2.36,437235916
1586967314,8.902017,2.505806,8.189856,1.793645,72.157497,2.33,432880130
1586960115,8.901515,2.505328,8.189393,1.793207,72.161287,2.33,432891745
1586952913,8.902463,2.50629,8.190266,1.794093,72.153471,2.34,434212491
1586945713,8.902313,2.506185,8.190128,1.794,72.154204,2.37,440239790
1586938513,8.907064,2.510987,8.194498,1.798422,72.115157,2.39,444602462
1586931312,8.906491,2.510457,8.193972,1.797938,72.119326,2.41,448323638
1586924114,8.909739,2.513748,8.19696,1.800969,72.09254,2.43,451692561
1586916916,8.909502,2.513564,8.196742,1.800804,72.093885,2.41,446505210
1586909716,8.909318,2.513432,8.196573,1.800687,72.09479,2.35,437700305
1586902515,8.909012,2.513175,8.196291,1.800455,72.09667,2.37,439936032
1586895315,,,,,72.096463,2.38,442170512
1586888115,8.909197,2.51347,8.196462,1.800734,72.093915,2.4,445326905
1586880915,,,,,72.090156,2.39,444184612
1586873719,8.909458,2.513819,8.196702,1.801063,72.091035,2.39,439938688
1586866514,8.909319,2.513724,8.196574,1.800978,72.091762,2.28,423317586
1586859314,8.913321,2.517777,8.200255,1.804712,72.058832,2.28,422938187
1586852116,8.913207,2.517717,8.200151,1.804661,72.059269,2.24,415483865
1586844914,8.913061,2.51763,8.200016,1.804585,72.059808,2.29,425409751
1586837713,8.912364,2.516987,8.199375,1.803997,72.064838,2.31,428137473
1586830516,8.91216,2.516847,8.199187,1.803874,72.065795,2.29,424051102
1586823316,,,,,72.06668,2.27,421466623
1586816115,8.911868,2.51668,8.198918,1.803731,72.066636,2.27,420449278
1586808916,8.911718,2.516581,8.19878,1.803643,72.067245,2.25,417858538
1586801715,,,,,72.068214,2.22,412713374
1586794515,8.911478,2.51645,8.19856,1.803531,72.067921,2.22,411593782
1586787314,8.911797,2.516832,8.198853,1.803888,72.064626,2.21,409828622
1586780114,8.911743,2.516835,8.198804,1.803895,72.064458,2.19,406548973
1586772916,8.911633,2.516741,8.198702,1.80381,72.065173,2.2,408719607
1586765715,8.911608,2.516773,8.198679,1.803845,72.064736,2.22,410315703
1586758513,8.91387,2.519089,8.200761,1.805979,72.045866,2.21,409194448
1586751312,8.902088,2.507356,8.189921,1.795189,72.140672,2.2,408202584
1586744114,8.902079,2.507368,8.189913,1.795201,72.140539,2.2,409057525
1586736914,8.911834,2.517147,8.198888,1.804201,72.061353,2.28,427687934
1586729715,8.911602,2.516931,8.198674,1.804003,72.063052,2.36,438396766
1586722515,8.910975,2.51632,8.198097,1.803442,72.067963,2.38,440344166
1586715315,,,,,72.068624,2.36,438230706
1586708115,8.910662,2.516054,8.197809,1.803201,72.070029,2.36,437069894
1586700916,8.910503,2.515942,8.197663,1.803101,72.07084,2.32,430243438
1586693713,8.910282,2.515775,8.197459,1.802953,72.071997,2.3,426757951
1586686514,8.910166,2.51571,8.197352,1.802897,72.072368,2.3,425892664
1586679316,,,,,72.073053,2.28,423113744
1586672113,8.909852,2.515504,8.197064,1.802715,72.073689,2.27,420686585
1586664914,8.909727,2.515424,8.196949,1.802646,72.074185,2.26,419563163
1586657713,8.909558,2.515302,8.196793,1.802537,72.075034,2.27,420880604
1586650515,8.909874,2.515668,8.197084,1.802878,72.071916,2.32,427869199
1586643314,8.90962,2.515461,8.19685,1.802692,72.073423,2.29,425490762
1586636116,8.909447,2.51535,8.196691,1.802595,72.074111,2.25,417122138
1586628913,8.909352,2.51531,8.196604,1.802562,72.074258,2.26,418689949
1586621714,8.909922,2.515933,8.197128,1.803139,72.069053,2.3,423875166
1586614513,8.909783,2.515836,8.197,1.803054,72.069728,2.28,423971977
1586607313,8.909755,2.515858,8.196974,1.803078,72.069398,2.32,430769974
1586600114,8.91067,2.516823,8.197817,1.803969,72.061462,2.31,428278282
1586592912,,,,,72.059138,2.34,433799070
1586585713,8.910715,2.516957,8.197858,1.8041,72.060086,2.37,437509092
1586578513,8.910466,2.516756,8.197629,1.803919,72.061568,2.38,440750340
1586571314,8.910361,2.516699,8.197532,1.803871,72.061895,2.35,435973814
1586564115,8.910187,2.516565,8.197372,1.80375,72.062864,2.32,427338056
1586556916,8.910108,2.516534,8.197299,1.803726,72.062998,2.31,427841707
1586549715,8.909966,2.516433,8.197169,1.803636,72.063693,2.3,427265282
1586542516,,,,,72.063698,2.29,425501264
1586535314,8.909824,2.516381,8.197038,1.803595,72.063947,2.24,414712415
1586528113,8.910073,2.516673,8.197268,1.803867,72.06153,2.29,424388311
1586520914,8.909837,2.516479,8.19705,1.803692,72.063024,2.28,423176881
1586513712,8.909712,2.516363,8.196935,1.803586,72.063956,2.27,420950214
1586506513,8.908714,2.515376,8.196017,1.802679,72.071942,2.3,426541741
1586499313,8.909176,2.515867,8.196442,1.803133,72.067931,2.34,432511388
1586492114,8.90897,2.515694,8.196252,1.802977,72.06931,2.41,445949472
1586484915,8.907463,2.514211,8.194866,1.801614,72.081295,2.56,475512415
1586477716,8.907477,2.514216,8.194879,1.801618,72.081274,2.56,478640203
1586470515,8.907169,2.513918,8.194596,1.801344,72.083629,2.61,484558042
1586463316,8.907086,2.513855,8.194519,1.801288,72.084053,2.56,474477131
1586456116,,,,,72.082985,2.56,476249039
1586448915,8.9072,2.513978,8.194624,1.801402,72.08311,2.5,465246572
1586441713,8.916635,2.52337,8.203305,1.810039,72.007381,2.52,466650636
1586434513,8.916705,2.52343,8.203368,1.810093,72.00697,2.43,457450246
1586427313,8.916542,2.523257,8.203218,1.809934,72.008436,2.52,466357734
1586420113,8.916528,2.523236,8.203205,1.809913,72.008704,2.45,454994325
1586412912,8.916545,2.523219,8.203222,1.809895,72.008935,2.44,452650913
1586405715,8.916538,2.523211,8.203215,1.809888,72.008975,2.42,450054051
1586398514,8.916518,2.523188,8.203196,1.809866,72.009153,2.44,452149570
1586391315,8.916507,2.523168,8.203186,1.809847,72.009359,2.47,459076945
1586384115,8.916435,2.523088,8.20312,1.809774,72.010034,2.42,447125306
1586376914,8.916434,2.523068,8.203119,1.809754,72.010212,2.38,441253411
1586369714,8.916353,2.522981,8.203045,1.809673,72.010883,2.4,444995792
1586362516,8.916251,2.522871,8.202951,1.809571,72.011772,2.36,438846867
1586355321,8.916244,2.522852,8.202945,1.809552,72.011953,2.33,431673404
1586348117,8.917218,2.523821,8.20384,1.810444,72.004125,2.35,436442809
1586340915,8.917157,2.523753,8.203785,1.81038,72.004716,2.35,436197143
1586333715,8.916585,2.523181,8.203258,1.809854,72.009342,2.38,441329265
1586326514,8.916369,2.522953,8.20306,1.809644,72.011248,2.42,447738746
1586319313,,,,,72.012864,2.4,444269200
1586312114,8.916023,2.522573,8.202741,1.809291,72.01448,2.33,430958539
1586304914,8.915983,2.522521,8.202704,1.809243,72.014897,2.33,432614176
1586297717,8.916138,2.522669,8.202847,1.809378,72.01371,2.35,434566849
1586290514,,,,,72.014323,2.36,438862534
1586283315,8.931927,2.538436,8.217373,1.823882,71.886593,2.42,446951714
1586276114,8.931847,2.538319,8.217299,1.823772,71.887647,2.43,450150365
1586268915,,,,,71.884035,2.4,444283498
1586261713,8.931352,2.537759,8.216843,1.823251,71.892405,2.48,458020546
1586254513,8.932886,2.539273,8.218255,1.824642,71.88034,2.42,448121179
1586247313,8.928666,2.535048,8.214373,1.820755,71.914373,2.39,441803036
1586240113,8.929188,2.535563,8.214853,1.821228,71.910291,2.32,429880804
1586232914,,,,,71.910731,2.33,432180767
1586225716,8.928692,2.535039,8.214397,1.820744,71.914576,2.36,437567284
1586218515,8.913402,2.519729,8.20033,1.806657,72.038229,2.42,444782082
1586211314,8.913347,2.519672,8.200279,1.806605,72.038674,2.36,438094868
1586204114,8.913771,2.520086,8.200669,1.806984,72.035336,2.37,438263072
1586196914,8.913264,2.519565,8.200203,1.806504,72.039581,2.33,431470627
1586189716,8.913093,2.519374,8.200045,1.806326,72.041212,2.34,432024553
1586182513,8.91315,2.519411,8.200098,1.806359,72.041017,2.29,424618750
1586175313,8.913041,2.519291,8.199997,1.806248,72.042044,2.2,407765725
1586168113,8.91295,2.519177,8.199914,1.806141,72.043018,2.21,409985698
1586160912,8.912931,2.51915,8.199896,1.806115,72.043281,2.21,409838333
1586153714,8.913149,2.519358,8.200097,1.806306,72.04167,2.19,404757120
1586146514,8.914875,2.521076,8.201685,1.807886,72.027844,2.16,399068863
1586139314,8.914828,2.521023,8.201642,1.807837,72.028266,2.09,387084546
1586132120,8.914871,2.52105,8.201681,1.80786,72.028048,2.06,382601228
1586132117,8.914871,2.52105,8.201681,1.80786,72.028048,2.06,382601228
1586124918,8.914802,2.52094,8.201617,1.807756,72.029011,2.06,382298489
1586117715,8.914698,2.520816,8.201522,1.80764,72.030015,2.06,382779041
1586110514,8.914703,2.520794,8.201527,1.807618,72.030243,2.05,380400949
1586103319,8.914726,2.520767,8.201548,1.807589,72.030612,2.06,383750338
1586096113,8.914201,2.520206,8.201065,1.80707,72.035268,2.07,384339552
1586088913,,,,,72.036909,2.03,376754771
1586081716,8.914472,2.520418,8.201314,1.807261,72.033695,2.02,375425084
1586074514,8.914753,2.520679,8.201573,1.807499,72.031592,2.02,375699859
1586067311,8.915142,2.521069,8.201931,1.807857,72.028388,2.02,375786026
1586060115,,,,,72.029241,2.04,379992199
1586052914,8.91502,2.520952,8.201818,1.80775,72.029221,2.04,380323413
1586045713,8.914961,2.520899,8.201764,1.807702,72.029626,2.02,376454507
1586038515,8.91505,2.520991,8.201846,1.807787,72.028834,2,372883543
1586031315,8.914845,2.52079,8.201658,1.807603,72.030416,2.01,373837050
1586024114,,,,,72.031482,2.01,374037387
1586016913,8.914676,2.520618,8.201502,1.807444,72.031781,2.01,373733955
1586009716,8.914674,2.520609,8.2015,1.807435,72.031864,2,372742537
1586002513,8.914969,2.520892,8.201771,1.807695,72.029612,2,370914400
1585995313,8.915013,2.520942,8.201812,1.80774,72.029202,2.03,377681289
1585988114,,,,,72.029613,2,373043532
1585980913,8.915576,2.521499,8.20233,1.808253,72.024733,1.97,367822142
1585973713,8.915578,2.521464,8.202331,1.808218,72.025103,1.97,368376667
1585966514,8.915563,2.521444,8.202318,1.808199,72.025271,1.99,371323011
1585959316,8.915397,2.521261,8.202165,1.808029,72.026796,1.98,368664246
1585952116,8.915307,2.521166,8.202083,1.807942,72.027557,1.98,368286765
1585944917,8.915034,2.520879,8.201832,1.807676,72.029904,2,372749938
1585937716,8.914931,2.520768,8.201737,1.807574,72.030813,1.98,370950075
1585930515,8.914842,2.520672,8.201654,1.807485,72.031607,1.98,368791992
1585923315,8.91561,2.521421,8.202361,1.808172,72.025618,2,372703813
1585916113,,,,,72.051252,2.05,381579048
1585908919,8.912485,2.518281,8.199487,1.805282,72.051109,2.04,380785597
1585901716,8.912495,2.518246,8.199495,1.805246,72.051527,2.03,378821634
1585894516,8.912658,2.518356,8.199645,1.805343,72.050769,1.99,371810157
1585887315,8.913018,2.518663,8.199976,1.805621,72.048407,2.01,375550382
1585880114,8.913045,2.518626,8.200001,1.805582,72.048893,2,373770279
1585872916,8.912295,2.517825,8.199311,1.804842,72.055547,1.98,370162268
1585865714,8.912281,2.517754,8.199298,1.804771,72.056318,2,373748070
1585858517,8.912373,2.517794,8.199383,1.804804,72.05615,2.01,375022581
1585851315,8.91213,2.517437,8.19916,1.804466,72.059424,2.04,380645232
1585844115,8.914638,2.519675,8.201467,1.806504,72.042275,2.05,375946062
1585836914,8.915037,2.51984,8.201834,1.806637,72.041695,1.99,370589335
1585829714,8.915112,2.519802,8.201903,1.806593,72.042353,1.99,373495155
1585822513,8.915104,2.51975,8.201896,1.806541,72.042877,1.98,370514143
1585815316,8.915043,2.519643,8.201839,1.806439,72.043881,1.98,371487542
1585808115,8.915271,2.519803,8.202049,1.806581,72.042743,1.97,368829136
1585800914,8.915271,2.519803,8.202049,1.806581,72.042743,1.97,370028759
1585793715,8.915628,2.520128,8.202378,1.806878,72.040193,1.96,369342994
